 TIME                                   	Q_Abwaerme                              	
 HOURS              	NAV                 	
  +3.8100000000000000E+02	  +4.8378892063382875E+00	
  +3.8125000000000000E+02	  +5.1682234472674251E+00	
  +3.8150000000000000E+02	  +5.1786272422344126E+00	
  +3.8175000000000000E+02	  +5.1729698432414200E+00	
  +3.8200000000000000E+02	  +4.8741488097222838E+00	
  +3.8225000000000000E+02	  +4.5694177232918189E+00	
  +3.8250000000000000E+02	  +4.5477859538450547E+00	
  +3.8275000000000000E+02	  +4.5300047333114479E+00	
  +3.8300000000000000E+02	  +4.6784671957308737E+00	
  +3.8325000000000000E+02	  +4.8283915308714302E+00	
  +3.8350000000000000E+02	  +4.8167037598866340E+00	
  +3.8375000000000000E+02	  +4.8007440290511569E+00	
  +3.8400000000000000E+02	  +4.9125881275484096E+00	
  +3.8425000000000000E+02	  +5.0284388331479128E+00	
  +3.8450000000000000E+02	  +5.0250553240862592E+00	
  +3.8475000000000000E+02	  +5.0277162727720111E+00	
  +3.8500000000000000E+02	  +5.1805755609078146E+00	
  +3.8525000000000000E+02	  +5.3353980104984489E+00	
  +3.8550000000000000E+02	  +5.3328311382724900E+00	
  +3.8575000000000000E+02	  +5.3388787530911959E+00	
  +3.8600000000000000E+02	  +5.6009696142499967E+00	
  +3.8625000000000000E+02	  +5.8780395254769990E+00	
  +3.8650000000000000E+02	  +5.9294236279635175E+00	
  +3.8675000000000000E+02	  +5.9751027869435696E+00	
  +3.8700000000000000E+02	  +6.2565604089027174E+00	
  +3.8725000000000000E+02	  +6.5296982466593230E+00	
  +3.8750000000000000E+02	  +6.5513173128210047E+00	
  +3.8775000000000000E+02	  +6.5601327076219844E+00	
  +3.8800000000000000E+02	  +6.7791992886243078E+00	
  +3.8825000000000000E+02	  +2.6087092761450652E+01	
  +3.8850000000000000E+02	  +4.5358340293965853E+01	
  +3.8875000000000000E+02	  +4.5547340132795945E+01	
  +3.8900000000000000E+02	  +4.4703351955576217E+01	
  +3.8925000000000000E+02	  +4.4832531626281046E+01	
  +3.8950000000000000E+02	  +4.5923429281527163E+01	
  +3.8975000000000000E+02	  +4.6029493162163220E+01	
  +3.9000000000000000E+02	  +4.4627457163302964E+01	
  +3.9025000000000000E+02	  +5.0652838781353523E+01	
  +3.9050000000000000E+02	  +5.8107504987732085E+01	
  +3.9075000000000000E+02	  +5.8120790294965438E+01	
  +3.9100000000000000E+02	  +5.6941753846735232E+01	
  +3.9125000000000000E+02	  +5.5763059876160909E+01	
  +3.9150000000000000E+02	  +5.5720234334405831E+01	
  +3.9175000000000000E+02	  +5.5541716250572044E+01	
  +3.9200000000000000E+02	  +5.4195393773616637E+01	
  +3.9225000000000000E+02	  +5.2802095794451141E+01	
  +3.9250000000000000E+02	  +5.2480624567056751E+01	
  +3.9275000000000000E+02	  +5.2193971818660224E+01	
  +3.9300000000000000E+02	  +5.2044419859671081E+01	
  +3.9325000000000000E+02	  +5.1478944896895456E+01	
  +3.9350000000000000E+02	  +5.0594432533955334E+01	
  +3.9375000000000000E+02	  +5.0057210084814869E+01	
  +3.9400000000000000E+02	  +4.8871718121577487E+01	
  +3.9425000000000000E+02	  +4.7608446585472628E+01	
  +3.9450000000000000E+02	  +4.6974507424108410E+01	
  +3.9475000000000000E+02	  +4.6259521604171951E+01	
  +3.9500000000000000E+02	  +4.4586644263347331E+01	
  +3.9525000000000000E+02	  +4.2883843760258387E+01	
  +3.9550000000000000E+02	  +4.2215578544948862E+01	
  +3.9575000000000000E+02	  +4.1778386826233678E+01	
  +3.9600000000000000E+02	  +4.0595074247987505E+01	
  +3.9625000000000000E+02	  +3.9466488981691889E+01	
  +3.9650000000000000E+02	  +3.9296543238715671E+01	
  +3.9675000000000000E+02	  +3.9147586643085859E+01	
  +3.9700000000000000E+02	  +3.7815493005043528E+01	
  +3.9725000000000000E+02	  +3.6441190439010676E+01	
  +3.9750000000000000E+02	  +3.5640464991328834E+01	
  +3.9775000000000000E+02	  +3.4823915422863152E+01	
  +3.9800000000000000E+02	  +3.4125074173678620E+01	
  +3.9825000000000000E+02	  +3.3558191583776164E+01	
  +3.9850000000000000E+02	  +3.3593229125411462E+01	
  +3.9875000000000000E+02	  +3.3823085539445835E+01	
  +3.9900000000000000E+02	  +3.3560449227631580E+01	
  +3.9925000000000000E+02	  +3.2813184576639813E+01	
  +3.9950000000000000E+02	  +3.2710668790652711E+01	
  +3.9975000000000000E+02	  +3.3449853286558827E+01	
  +4.0000000000000000E+02	  +3.4165848481787236E+01	
  +4.0025000000000000E+02	  +3.4709681893005076E+01	
  +4.0050000000000000E+02	  +3.5649694853936062E+01	
  +4.0075000000000000E+02	  +3.7226915303433159E+01	
  +4.0100000000000000E+02	  +3.9409461227034150E+01	
  +4.0125000000000000E+02	  +4.0805446106706299E+01	
  +4.0150000000000000E+02	  +4.1059695881225267E+01	
  +4.0175000000000000E+02	  +4.1223001227726115E+01	
  +4.0200000000000000E+02	  +4.1835874236617080E+01	
  +4.0225000000000000E+02	  +4.2462805325200826E+01	
  +4.0250000000000000E+02	  +4.2673081455905582E+01	
  +4.0275000000000000E+02	  +4.2856889980831873E+01	
  +4.0300000000000000E+02	  +2.4737073891443135E+01	
  +4.0325000000000000E+02	  +6.4288770601694889E+00	
  +4.0350000000000000E+02	  +6.3383035175013172E+00	
  +4.0375000000000000E+02	  +6.3568558583836374E+00	
  +4.0400000000000000E+02	  +6.6386208211779438E+00	
  +4.0425000000000000E+02	  +5.8870797939930437E+00	
  +4.0450000000000000E+02	  +4.8485029571992966E+00	
  +4.0475000000000000E+02	  +4.8383561575807068E+00	
  +4.0500000000000000E+02	  +5.0311817297793588E+00	
  +4.0525000000000000E+02	  +5.2280789455490231E+00	
  +4.0550000000000000E+02	  +5.2308421695034664E+00	
  +4.0575000000000000E+02	  +5.2300902819536832E+00	
  +4.0600000000000000E+02	  +4.9016857856033944E+00	
  +4.0625000000000000E+02	  +4.5734568724163740E+00	
  +4.0650000000000000E+02	  +4.5694618887899399E+00	
  +4.0675000000000000E+02	  +4.5710715698153095E+00	
  +4.0700000000000000E+02	  +4.7470271530303538E+00	
  +4.0725000000000000E+02	  +4.9308166165349361E+00	
  +4.0750000000000000E+02	  +4.9555441409271221E+00	
  +4.0775000000000000E+02	  +4.9686005278680732E+00	
  +4.0800000000000000E+02	  +5.1151977418719898E+00	
  +4.0825000000000000E+02	  +5.2536618669577724E+00	
  +4.0850000000000000E+02	  +5.2443922483672925E+00	
  +4.0875000000000000E+02	  +5.2440715638555373E+00	
  +4.0900000000000000E+02	  +5.3874037832412824E+00	
  +4.0925000000000000E+02	  +5.5374811180583254E+00	
  +4.0950000000000000E+02	  +5.5541081605319551E+00	
  +4.0975000000000000E+02	  +5.5675039449882036E+00	
  +4.1000000000000000E+02	  +5.7209476915715065E+00	
  +4.1025000000000000E+02	  +5.8696164969220739E+00	
  +4.1050000000000000E+02	  +5.8716471302389497E+00	
  +4.1075000000000000E+02	  +5.8813112844383264E+00	
  +4.1100000000000000E+02	  +6.1003406561972762E+00	
  +4.1125000000000000E+02	  +6.3414891763947612E+00	
  +4.1150000000000000E+02	  +6.4045019635479905E+00	
  +4.1175000000000000E+02	  +6.4688303631077195E+00	
  +4.1200000000000000E+02	  +6.7444008128797597E+00	
  +4.1225000000000000E+02	  +2.6015224764956798E+01	
  +4.1250000000000000E+02	  +4.5192076417020914E+01	
  +4.1275000000000000E+02	  +4.5416711377068431E+01	
  +4.1300000000000000E+02	  +4.4699728590397356E+01	
  +4.1325000000000000E+02	  +4.4910926146834512E+01	
  +4.1350000000000000E+02	  +4.6088206241687601E+01	
  +4.1375000000000000E+02	  +4.6306362739402324E+01	
  +4.1400000000000000E+02	  +4.5009780940899304E+01	
  +4.1425000000000000E+02	  +5.1312379273790683E+01	
  +4.1450000000000000E+02	  +5.8989127847395025E+01	
  +4.1475000000000000E+02	  +5.9008542786239218E+01	
  +4.1500000000000000E+02	  +5.7879313491527988E+01	
  +4.1525000000000000E+02	  +5.6749427717022584E+01	
  +4.1550000000000000E+02	  +5.6713385613295173E+01	
  +4.1575000000000000E+02	  +5.6235527517434761E+01	
  +4.1600000000000000E+02	  +5.4614779733256434E+01	
  +4.1625000000000000E+02	  +5.2833606355353098E+01	
  +4.1650000000000000E+02	  +5.1255347758065277E+01	
  +4.1675000000000000E+02	  +4.9716385898473604E+01	
  +4.1700000000000000E+02	  +4.8967065360005137E+01	
  +4.1725000000000000E+02	  +4.8359383791330487E+01	
  +4.1750000000000000E+02	  +4.7380495303651493E+01	
  +4.1775000000000000E+02	  +4.6475210010972425E+01	
  +4.1800000000000000E+02	  +4.4832182726064552E+01	
  +4.1825000000000000E+02	  +4.3387754784142366E+01	
  +4.1850000000000000E+02	  +4.2965260105137560E+01	
  +4.1875000000000000E+02	  +4.2503252788929409E+01	
  +4.1900000000000000E+02	  +4.1086682548498793E+01	
  +4.1925000000000000E+02	  +3.9676791378105300E+01	
  +4.1950000000000000E+02	  +3.9364708335439673E+01	
  +4.1975000000000000E+02	  +3.9252028603637768E+01	
  +4.2000000000000000E+02	  +3.8661092797811555E+01	
  +4.2025000000000000E+02	  +3.6184694038176062E+01	
  +4.2050000000000000E+02	  +3.4340043405182300E+01	
  +4.2075000000000000E+02	  +3.4377768439445624E+01	
  +4.2100000000000000E+02	  +3.3461118511137990E+01	
  +4.2125000000000000E+02	  +3.2069955362935225E+01	
  +4.2150000000000000E+02	  +3.1506929756998645E+01	
  +4.2175000000000000E+02	  +3.1419497255832528E+01	
  +4.2200000000000000E+02	  +3.0746684779389273E+01	
  +4.2225000000000000E+02	  +2.9550606655519779E+01	
  +4.2250000000000000E+02	  +2.9025130990179594E+01	
  +4.2275000000000000E+02	  +2.9146291997919246E+01	
  +4.2300000000000000E+02	  +2.8905979777588918E+01	
  +4.2325000000000000E+02	  +2.8736728723079974E+01	
  +4.2350000000000000E+02	  +2.9441387583518583E+01	
  +4.2375000000000000E+02	  +3.0629746824471599E+01	
  +4.2400000000000000E+02	  +3.1573224976807481E+01	
  +4.2425000000000000E+02	  +3.2936501497166667E+01	
  +4.2450000000000000E+02	  +3.4676832317100725E+01	
  +4.2475000000000000E+02	  +3.6223296471720815E+01	
  +4.2500000000000000E+02	  +3.9142366608911338E+01	
  +4.2525000000000000E+02	  +4.1911824592408834E+01	
  +4.2550000000000000E+02	  +4.2977623846409656E+01	
  +4.2575000000000000E+02	  +4.3558049155996791E+01	
  +4.2600000000000000E+02	  +4.4886991187611770E+01	
  +4.2625000000000000E+02	  +4.6142647488427023E+01	
  +4.2650000000000000E+02	  +4.6509180899563702E+01	
  +4.2675000000000000E+02	  +4.6825060500719253E+01	
  +4.2700000000000000E+02	  +2.7273448264863489E+01	
  +4.2725000000000000E+02	  +7.4609654954072333E+00	
  +4.2750000000000000E+02	  +7.3673848778123023E+00	
  +4.2775000000000000E+02	  +7.4038987980597462E+00	
  +4.2800000000000000E+02	  +7.7901368906481725E+00	
  +4.2825000000000000E+02	  +7.1521248614763335E+00	
  +4.2850000000000000E+02	  +6.1519772946641584E+00	
  +4.2875000000000000E+02	  +6.1733104031981698E+00	
  +4.2900000000000000E+02	  +6.5082379403414317E+00	
  +4.2925000000000000E+02	  +6.8407623105652400E+00	
  +4.2950000000000000E+02	  +6.8553069852343009E+00	
  +4.2975000000000000E+02	  +6.8658437315530669E+00	
  +4.3000000000000000E+02	  +6.6430886021812690E+00	
  +4.3025000000000000E+02	  +6.4210316643858505E+00	
  +4.3050000000000000E+02	  +6.4326484614897570E+00	
  +4.3075000000000000E+02	  +6.4373184458021493E+00	
  +4.3100000000000000E+02	  +6.6941275143231769E+00	
  +4.3125000000000000E+02	  +6.9381733751205168E+00	
  +4.3150000000000000E+02	  +6.9140931715452814E+00	
  +4.3175000000000000E+02	  +6.8971180240643060E+00	
  +4.3200000000000000E+02	  +7.1285125818045563E+00	
  +4.3225000000000000E+02	  +7.3639583941599884E+00	
  +4.3250000000000000E+02	  +7.3618034686612974E+00	
  +4.3275000000000000E+02	  +7.3608637188645378E+00	
  +4.3300000000000000E+02	  +7.5749195789638968E+00	
  +4.3325000000000000E+02	  +7.7903523427450105E+00	
  +4.3350000000000000E+02	  +7.7877570696637708E+00	
  +4.3375000000000000E+02	  +7.7699824166838658E+00	
  +4.3400000000000000E+02	  +7.9751980899851338E+00	
  +4.3425000000000000E+02	  +8.1662302195785230E+00	
  +4.3450000000000000E+02	  +8.1073282857624704E+00	
  +4.3475000000000000E+02	  +8.0614144889799633E+00	
  +4.3500000000000000E+02	  +8.2845539995576107E+00	
  +4.3525000000000000E+02	  +8.5216965004683889E+00	
  +4.3550000000000000E+02	  +8.5165191462338932E+00	
  +4.3575000000000000E+02	  +8.5129518062466758E+00	
  +4.3600000000000000E+02	  +8.7779502009804986E+00	
  +4.3625000000000000E+02	  +2.8966488423615846E+01	
  +4.3650000000000000E+02	  +4.9013178093474274E+01	
  +4.3675000000000000E+02	  +4.9157423996848770E+01	
  +4.3700000000000000E+02	  +4.8336126938056957E+01	
  +4.3725000000000000E+02	  +4.8498055351231898E+01	
  +4.3750000000000000E+02	  +4.9622363339342236E+01	
  +4.3775000000000000E+02	  +4.9708851747367355E+01	
  +4.3800000000000000E+02	  +4.8210834573452921E+01	
  +4.3825000000000000E+02	  +5.5289787362135328E+01	
  +4.3850000000000000E+02	  +6.3686196454600108E+01	
  +4.3875000000000000E+02	  +6.3390577899872923E+01	
  +4.3900000000000000E+02	  +6.2015000297959510E+01	
  +4.3925000000000000E+02	  +6.0691624494378942E+01	
  +4.3950000000000000E+02	  +6.0486135857436942E+01	
  +4.3975000000000000E+02	  +6.0212037705814581E+01	
  +4.4000000000000000E+02	  +5.9027005055437868E+01	
  +4.4025000000000000E+02	  +5.7782205955129449E+01	
  +4.4050000000000000E+02	  +5.7229571036449080E+01	
  +4.4075000000000000E+02	  +5.6610428620556199E+01	
  +4.4100000000000000E+02	  +5.6347569145736955E+01	
  +4.4125000000000000E+02	  +5.6222054457719494E+01	
  +4.4150000000000000E+02	  +5.5847280944683376E+01	
  +4.4175000000000000E+02	  +5.5349162259345583E+01	
  +4.4200000000000000E+02	  +5.3783711270496298E+01	
  +4.4225000000000000E+02	  +5.1872161747217007E+01	
  +4.4250000000000000E+02	  +5.0560153867471392E+01	
  +4.4275000000000000E+02	  +4.9578627938785573E+01	
  +4.4300000000000000E+02	  +4.8471360715856633E+01	
  +4.4325000000000000E+02	  +4.7697321127306324E+01	
  +4.4350000000000000E+02	  +4.7678895042100422E+01	
  +4.4375000000000000E+02	  +4.7533282835672303E+01	
  +4.4400000000000000E+02	  +4.6558973224313512E+01	
  +4.4425000000000000E+02	  +4.5685049814219759E+01	
  +4.4450000000000000E+02	  +4.5727309640117490E+01	
  +4.4475000000000000E+02	  +4.5609550260412796E+01	
  +4.4500000000000000E+02	  +4.4581857072199398E+01	
  +4.4525000000000000E+02	  +4.2986327412346981E+01	
  +4.4550000000000000E+02	  +4.1960226362067374E+01	
  +4.4575000000000000E+02	  +4.1643299196119649E+01	
  +4.4600000000000000E+02	  +4.1230421570281393E+01	
  +4.4625000000000000E+02	  +4.1015566409179726E+01	
  +4.4650000000000000E+02	  +4.1520208693890339E+01	
  +4.4675000000000000E+02	  +4.2089847587804584E+01	
  +4.4700000000000000E+02	  +4.2012746648829065E+01	
  +4.4725000000000000E+02	  +4.2112771784478781E+01	
  +4.4750000000000000E+02	  +4.2833201354751210E+01	
  +4.4775000000000000E+02	  +4.3335303910482004E+01	
  +4.4800000000000000E+02	  +4.3614942916283979E+01	
  +4.4825000000000000E+02	  +4.3968164924259582E+01	
  +4.4850000000000000E+02	  +4.4414291435095727E+01	
  +4.4875000000000000E+02	  +4.4729031258015887E+01	
  +4.4900000000000000E+02	  +4.5164956554100463E+01	
  +4.4925000000000000E+02	  +4.5462309487347888E+01	
  +4.4950000000000000E+02	  +4.5497555746494413E+01	
  +4.4975000000000000E+02	  +4.5509681672279662E+01	
  +4.5000000000000000E+02	  +4.5556621691339473E+01	
  +4.5025000000000000E+02	  +4.5569271157224627E+01	
  +4.5050000000000000E+02	  +4.5479894586637130E+01	
  +4.5075000000000000E+02	  +4.5376826672753701E+01	
  +4.5100000000000000E+02	  +2.6426841211831892E+01	
  +4.5125000000000000E+02	  +7.3902859997661681E+00	
  +4.5150000000000000E+02	  +7.2365311958223568E+00	
  +4.5175000000000000E+02	  +7.2066958254064861E+00	
  +4.5200000000000000E+02	  +7.4684530711980024E+00	
  +4.5225000000000000E+02	  +6.7012394599183986E+00	
  +4.5250000000000000E+02	  +5.6395216698574506E+00	
  +4.5275000000000000E+02	  +5.6040767173862340E+00	
  +4.5300000000000000E+02	  +5.7856419033538762E+00	
  +4.5325000000000000E+02	  +5.9677012209891380E+00	
  +4.5350000000000000E+02	  +5.9362605024502413E+00	
  +4.5375000000000000E+02	  +5.9117652057281838E+00	
  +4.5400000000000000E+02	  +5.5444062221343211E+00	
  +4.5425000000000000E+02	  +5.1828051147649372E+00	
  +4.5450000000000000E+02	  +5.1757552988306905E+00	
  +4.5475000000000000E+02	  +5.1656545443199464E+00	
  +4.5500000000000000E+02	  +5.2630627786649153E+00	
  +4.5525000000000000E+02	  +5.3569173869279565E+00	
  +4.5550000000000000E+02	  +5.3365855414661088E+00	
  +4.5575000000000000E+02	  +5.3164746759942565E+00	
  +4.5600000000000000E+02	  +5.3931831837843820E+00	
  +4.5625000000000000E+02	  +5.4697101107326587E+00	
  +4.5650000000000000E+02	  +5.4494034334577677E+00	
  +4.5675000000000000E+02	  +5.4259356739467570E+00	
  +4.5700000000000000E+02	  +5.4966050134362741E+00	
  +4.5725000000000000E+02	  +5.5648622428770054E+00	
  +4.5750000000000000E+02	  +5.5323255554049684E+00	
  +4.5775000000000000E+02	  +5.5039100596014503E+00	
  +4.5800000000000000E+02	  +5.5823666399640643E+00	
  +4.5825000000000000E+02	  +5.6650106008746981E+00	
  +4.5850000000000000E+02	  +5.6507262910042106E+00	
  +4.5875000000000000E+02	  +5.6388708628681590E+00	
  +4.5900000000000000E+02	  +5.7253756879246556E+00	
  +4.5925000000000000E+02	  +5.8196341628160333E+00	
  +4.5950000000000000E+02	  +5.8302535524252743E+00	
  +4.5975000000000000E+02	  +5.8478759193186356E+00	
  +4.6000000000000000E+02	  +5.9692989803932681E+00	
  +4.6025000000000000E+02	  +1.1527394329094058E+01	
  +4.6050000000000000E+02	  +1.6502602870077308E+01	
  +4.6075000000000000E+02	  +1.6044554420359773E+01	
  +4.6100000000000000E+02	  +1.5959269620232728E+01	
  +4.6125000000000000E+02	  +1.5863112739990017E+01	
  +4.6150000000000000E+02	  +1.5865174679895221E+01	
  +4.6175000000000000E+02	  +1.5874403017935812E+01	
  +4.6200000000000000E+02	  +1.5719052270843113E+01	
  +4.6225000000000000E+02	  +1.4963910852671251E+01	
  +4.6250000000000000E+02	  +1.4380936595571454E+01	
  +4.6275000000000000E+02	  +1.4409706594320024E+01	
  +4.6300000000000000E+02	  +1.4365765335504815E+01	
  +4.6325000000000000E+02	  +1.4335902628927343E+01	
  +4.6350000000000000E+02	  +1.4391270904058365E+01	
  +4.6375000000000000E+02	  +1.4399896008866092E+01	
  +4.6400000000000000E+02	  +1.4330870521010995E+01	
  +4.6425000000000000E+02	  +1.4138386246627745E+01	
  +4.6450000000000000E+02	  +1.3738929422893362E+01	
  +4.6475000000000000E+02	  +1.3288279556819218E+01	
  +4.6500000000000000E+02	  +1.3931945155373501E+01	
  +4.6525000000000000E+02	  +1.4551985643254937E+01	
  +4.6550000000000000E+02	  +1.4307121795921804E+01	
  +4.6575000000000000E+02	  +1.3999736478956077E+01	
  +4.6600000000000000E+02	  +1.3307118554824264E+01	
  +4.6625000000000000E+02	  +1.2930624168706510E+01	
  +4.6650000000000000E+02	  +1.2741433941217871E+01	
  +4.6675000000000000E+02	  +1.2285147092159642E+01	
  +4.6700000000000000E+02	  +1.1701984414889111E+01	
  +4.6725000000000000E+02	  +1.1270706582794322E+01	
  +4.6750000000000000E+02	  +1.1165562686553303E+01	
  +4.6775000000000000E+02	  +1.1116693276481350E+01	
  +4.6800000000000000E+02	  +1.1027473417260323E+01	
  +4.6825000000000000E+02	  +1.1004079320475469E+01	
  +4.6850000000000000E+02	  +1.1058934095193955E+01	
  +4.6875000000000000E+02	  +1.1064623516977136E+01	
  +4.6900000000000000E+02	  +1.1016060016582321E+01	
  +4.6925000000000000E+02	  +1.1038401711197460E+01	
  +4.6950000000000000E+02	  +1.1114685177040517E+01	
  +4.6975000000000000E+02	  +1.1135835104842242E+01	
  +4.7000000000000000E+02	  +1.1160428220863924E+01	
  +4.7025000000000000E+02	  +1.0640963554656910E+01	
  +4.7050000000000000E+02	  +1.0157902811263444E+01	
  +4.7075000000000000E+02	  +1.0269509050701572E+01	
  +4.7100000000000000E+02	  +1.0323800009956726E+01	
  +4.7125000000000000E+02	  +9.5076206758458177E+00	
  +4.7150000000000000E+02	  +8.7968087729194124E+00	
  +4.7175000000000000E+02	  +8.9885403867320104E+00	
  +4.7200000000000000E+02	  +9.0335781869202272E+00	
  +4.7225000000000000E+02	  +9.5282370134750725E+00	
  +4.7250000000000000E+02	  +1.0194635252791253E+01	
  +4.7275000000000000E+02	  +1.0453536104024952E+01	
  +4.7300000000000000E+02	  +1.1118661149396507E+01	
  +4.7325000000000000E+02	  +1.2295357127316189E+01	
  +4.7350000000000000E+02	  +1.2992469947794985E+01	
  +4.7375000000000000E+02	  +1.3079932722138143E+01	
  +4.7400000000000000E+02	  +1.3669733883262788E+01	
  +4.7425000000000000E+02	  +1.4250792658650333E+01	
  +4.7450000000000000E+02	  +1.4311525732905597E+01	
  +4.7475000000000000E+02	  +1.4359665630404253E+01	
  +4.7500000000000000E+02	  +1.1878069140055159E+01	
  +4.7525000000000000E+02	  +9.3878259071397121E+00	
  +4.7550000000000000E+02	  +9.4146064276025214E+00	
  +4.7575000000000000E+02	  +9.4346939578546785E+00	
  +4.7600000000000000E+02	  +9.6226304565073715E+00	
  +4.7625000000000000E+02	  +8.7875390538992786E+00	
  +4.7650000000000000E+02	  +7.7757204667377824E+00	
  +4.7675000000000000E+02	  +7.7864386533383998E+00	
  +4.7700000000000000E+02	  +8.0076144689080007E+00	
  +4.7725000000000000E+02	  +8.2339863007459453E+00	
  +4.7750000000000000E+02	  +8.2587855479876549E+00	
  +4.7775000000000000E+02	  +8.2841260715787843E+00	
  +4.7800000000000000E+02	  +8.5370331169246327E+00	
  +4.7825000000000000E+02	  +8.7881240368946472E+00	
  +4.7850000000000000E+02	  +8.8109187875225494E+00	
  +4.7875000000000000E+02	  +8.8326155603421572E+00	
  +4.7900000000000000E+02	  +9.0672083025983259E+00	
  +4.7925000000000000E+02	  +9.2989036298787280E+00	
  +4.7950000000000000E+02	  +9.3153535224596595E+00	
  +4.7975000000000000E+02	  +9.3342709235404637E+00	
  +4.8000000000000000E+02	  +9.5520290901245382E+00	
  +4.8025000000000000E+02	  +9.7687745776492374E+00	
  +4.8050000000000000E+02	  +9.7867334338224552E+00	
  +4.8075000000000000E+02	  +9.8097271029406414E+00	
  +4.8100000000000000E+02	  +1.0050753271543481E+01	
  +4.8125000000000000E+02	  +1.0294655353211670E+01	
  +4.8150000000000000E+02	  +1.0328829731611279E+01	
  +4.8175000000000000E+02	  +1.0357910060994865E+01	
  +4.8200000000000000E+02	  +1.0616237041055502E+01	
  +4.8225000000000000E+02	  +1.0869024628176627E+01	
  +4.8250000000000000E+02	  +1.0882185107356555E+01	
  +4.8275000000000000E+02	  +1.0894884509532469E+01	
  +4.8300000000000000E+02	  +1.1161621146427704E+01	
  +4.8325000000000000E+02	  +1.1426065187354103E+01	
  +4.8350000000000000E+02	  +1.1436307211903427E+01	
  +4.8375000000000000E+02	  +1.1455322377238620E+01	
  +4.8400000000000000E+02	  +1.1759013953446493E+01	
  +4.8425000000000000E+02	  +1.8026742670158196E+01	
  +4.8450000000000000E+02	  +2.3500203689821429E+01	
  +4.8475000000000000E+02	  +2.3024904456623180E+01	
  +4.8500000000000000E+02	  +2.3053486109051924E+01	
  +4.8525000000000000E+02	  +2.3072902394929052E+01	
  +4.8550000000000000E+02	  +2.3110795363750587E+01	
  +4.8575000000000000E+02	  +2.3145247286840458E+01	
  +4.8600000000000000E+02	  +2.3051211706323436E+01	
  +4.8625000000000000E+02	  +2.2321201024655508E+01	
  +4.8650000000000000E+02	  +2.1654861676698506E+01	
  +4.8675000000000000E+02	  +2.1565002857375390E+01	
  +4.8700000000000000E+02	  +2.1438999508355341E+01	
  +4.8725000000000000E+02	  +2.1313547631381340E+01	
  +4.8750000000000000E+02	  +2.1176676486993657E+01	
  +4.8775000000000000E+02	  +2.0781379858322175E+01	
  +4.8800000000000000E+02	  +2.0238857462726319E+01	
  +4.8825000000000000E+02	  +1.9465126629249376E+01	
  +4.8850000000000000E+02	  +1.8475879620859754E+01	
  +4.8875000000000000E+02	  +1.7740569198674088E+01	
  +4.8900000000000000E+02	  +1.8127600326192344E+01	
  +4.8925000000000000E+02	  +1.8139468845591079E+01	
  +4.8950000000000000E+02	  +1.7155966543268317E+01	
  +4.8975000000000000E+02	  +1.6547429596363372E+01	
  +4.9000000000000000E+02	  +1.5877248411964747E+01	
  +4.9025000000000000E+02	  +1.5406510760321753E+01	
  +4.9050000000000000E+02	  +1.5185655837817190E+01	
  +4.9075000000000000E+02	  +1.4925709934081816E+01	
  +4.9100000000000000E+02	  +1.4500021532715648E+01	
  +4.9125000000000000E+02	  +1.3821354639366179E+01	
  +4.9150000000000000E+02	  +1.3358260459624141E+01	
  +4.9175000000000000E+02	  +1.3211487477573938E+01	
  +4.9200000000000000E+02	  +1.2889888715126485E+01	
  +4.9225000000000000E+02	  +1.2771181454662765E+01	
  +4.9250000000000000E+02	  +1.2907152451548406E+01	
  +4.9275000000000000E+02	  +1.2912028396835263E+01	
  +4.9300000000000000E+02	  +1.2780564842873678E+01	
  +4.9325000000000000E+02	  +1.3000769541637853E+01	
  +4.9350000000000000E+02	  +1.3376790241652539E+01	
  +4.9375000000000000E+02	  +1.3398013249518323E+01	
  +4.9400000000000000E+02	  +1.3391547093267105E+01	
  +4.9425000000000000E+02	  +1.3085193221567867E+01	
  +4.9450000000000000E+02	  +1.2823854859500127E+01	
  +4.9475000000000000E+02	  +1.2906336537862030E+01	
  +4.9500000000000000E+02	  +1.2970020479869062E+01	
  +4.9525000000000000E+02	  +1.3149158480056883E+01	
  +4.9550000000000000E+02	  +1.3417486637926187E+01	
  +4.9575000000000000E+02	  +1.3622674567708328E+01	
  +4.9600000000000000E+02	  +1.3839826896978302E+01	
  +4.9625000000000000E+02	  +1.4500271444120891E+01	
  +4.9650000000000000E+02	  +1.5132820900181422E+01	
  +4.9675000000000000E+02	  +1.5303313852296130E+01	
  +4.9700000000000000E+02	  +1.5691155314356756E+01	
  +4.9725000000000000E+02	  +1.6058667110999771E+01	
  +4.9750000000000000E+02	  +1.6164059828168664E+01	
  +4.9775000000000000E+02	  +1.6252026408077562E+01	
  +4.9800000000000000E+02	  +1.6707666841998627E+01	
  +4.9825000000000000E+02	  +1.7183840323187241E+01	
  +4.9850000000000000E+02	  +1.7303638100913243E+01	
  +4.9875000000000000E+02	  +1.7405109365146370E+01	
  +4.9900000000000000E+02	  +1.4850246084703103E+01	
  +4.9925000000000000E+02	  +1.2296258473582396E+01	
  +4.9950000000000000E+02	  +1.2394835856366038E+01	
  +4.9975000000000000E+02	  +1.2454633026215872E+01	
  +5.0000000000000000E+02	  +1.2667414827941876E+01	
  +5.0025000000000000E+02	  +1.1831687972799752E+01	
  +5.0050000000000000E+02	  +1.0785296941208385E+01	
  +5.0075000000000000E+02	  +1.0785106132882138E+01	
  +5.0100000000000000E+02	  +1.0997573061561587E+01	
