 TIME                                   	Q_Abwaerme                              	Strom_WP_AB                             	
  +1.4000000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +1.4250000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +1.4500000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +1.4750000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +1.5000000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +1.5250000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +1.5500000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +1.5750000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +1.6000000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +1.6250000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +1.6500000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +1.6750000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +1.7000000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +1.7250000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +1.7500000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +1.7750000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +1.8000000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +1.8250000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +1.8500000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +1.8750000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +1.9000000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +1.9250000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +1.9500000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +1.9750000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +2.0000000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +2.0250000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +2.0500000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +2.0750000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +2.1000000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +2.1250000000000000E+01	  +1.2500000000000000E+01	  +4.0721225873705187E+00	
  +2.1500000000000000E+01	  +1.2500000000000000E+01	  +4.0880265787371863E+00	
  +2.1750000000000000E+01	  +1.2500000000000000E+01	  +4.1026116174109619E+00	
  +2.2000000000000000E+01	  +1.2500000000000000E+01	  +4.1145490420613067E+00	
  +2.2250000000000000E+01	  +1.2500000000000000E+01	  +4.1251629269227443E+00	
  +2.2500000000000000E+01	  +1.2500000000000000E+01	  +4.1357798404663848E+00	
  +2.2750000000000000E+01	  +1.2500000000000000E+01	  +4.1477271043407065E+00	
  +2.3000000000000000E+01	  +1.2500000000000000E+01	  +4.1623345792986761E+00	
  +2.3250000000000000E+01	  +1.2500000000000000E+01	  +4.1782771842384703E+00	
  +2.3500000000000000E+01	  +1.2500000000000000E+01	  +4.1942267665493338E+00	
  +2.3750000000000000E+01	  +1.2500000000000000E+01	  +4.2075243324930929E+00	
  +2.4000000000000000E+01	  +1.2500000000000000E+01	  +4.2155052231723316E+00	
  +2.4250000000000000E+01	  +1.2500000000000000E+01	  +4.2208264482639830E+00	
  +2.4500000000000000E+01	  +1.2500000000000000E+01	  +4.2261484628823522E+00	
  +2.4750000000000000E+01	  +1.2500000000000000E+01	  +4.2301406247921713E+00	
  +2.5000000000000000E+01	  +1.2500000000000000E+01	  +4.2314714444206567E+00	
  +2.5250000000000000E+01	  +1.2500000000000000E+01	  +4.2314714444206567E+00	
  +2.5500000000000000E+01	  +1.2500000000000000E+01	  +4.2314714444206567E+00	
  +2.5750000000000000E+01	  +1.2500000000000000E+01	  +4.2367943414828506E+00	
  +2.6000000000000000E+01	  +1.2500000000000000E+01	  +4.2527678179662107E+00	
  +2.6250000000000000E+01	  +1.2500000000000000E+01	  +4.2740798028482709E+00	
  +2.6500000000000000E+01	  +1.2500000000000000E+01	  +4.2954047008890113E+00	
  +2.6750000000000000E+01	  +1.2500000000000000E+01	  +4.3114089885800650E+00	
  +2.7000000000000000E+01	  +1.2500000000000000E+01	  +4.3167453842442880E+00	
  +2.7250000000000000E+01	  +1.2500000000000000E+01	  +4.3167453842442880E+00	
  +2.7500000000000000E+01	  +1.2500000000000000E+01	  +4.3167453842442880E+00	
  +2.7750000000000000E+01	  +1.2500000000000000E+01	  +4.3154113380334413E+00	
  +2.8000000000000000E+01	  +1.2500000000000000E+01	  +4.3114095068394658E+00	
  +2.8250000000000000E+01	  +1.2500000000000000E+01	  +4.3060746212065029E+00	
  +2.8500000000000000E+01	  +1.2500000000000000E+01	  +4.3007405530560936E+00	
  +2.8750000000000000E+01	  +1.2500000000000000E+01	  +4.3007405530560936E+00	
  +2.9000000000000000E+01	  +1.2500000000000000E+01	  +4.3114081248138643E+00	
  +2.9250000000000000E+01	  +1.2500000000000000E+01	  +4.3274177083121987E+00	
  +2.9500000000000000E+01	  +1.2500000000000000E+01	  +4.3434347110017741E+00	
  +2.9750000000000000E+01	  +1.2500000000000000E+01	  +4.3634645447476350E+00	
  +3.0000000000000000E+01	  +1.2500000000000000E+01	  +4.3915261049686105E+00	
  +3.0250000000000000E+01	  +1.2500000000000000E+01	  +4.4236280599955728E+00	
  +3.0500000000000000E+01	  +1.2500000000000000E+01	  +4.4557607867131610E+00	
  +3.0750000000000000E+01	  +1.2500000000000000E+01	  +4.4959630181210137E+00	
  +3.1000000000000000E+01	  +1.2500000000000000E+01	  +4.5523293700196170E+00	
  +3.1250000000000000E+01	  +1.2500000000000000E+01	  +4.6168808580523226E+00	
  +3.1500000000000000E+01	  +1.2500000000000000E+01	  +4.6815638542516691E+00	
  +3.1750000000000000E+01	  +1.2500000000000000E+01	  +4.7261308718972943E+00	
  +3.2000000000000000E+01	  +1.2500000000000000E+01	  +4.7301855797202315E+00	
  +3.2250000000000000E+01	  +1.2500000000000000E+01	  +4.7139771196503428E+00	
  +3.2500000000000000E+01	  +1.2500000000000000E+01	  +4.6977771336620204E+00	
  +3.2750000000000000E+01	  +1.2500000000000000E+01	  +4.6748381537690271E+00	
  +3.3000000000000000E+01	  +1.2500000000000000E+01	  +4.6384400851639871E+00	
  +3.3250000000000000E+01	  +1.2500000000000000E+01	  +4.5953622978776139E+00	
  +3.3500000000000000E+01	  +1.2500000000000000E+01	  +4.5523425543702905E+00	
  +3.3750000000000000E+01	  +1.2500000000000000E+01	  +4.4999781681927074E+00	
  +3.4000000000000000E+01	  +1.2500000000000000E+01	  +4.4289494739568509E+00	
  +3.4250000000000000E+01	  +1.2500000000000000E+01	  +4.3487383341516788E+00	
  +3.4500000000000000E+01	  +1.2500000000000000E+01	  +4.2687141772919297E+00	
  +3.4750000000000000E+01	  +1.2500000000000000E+01	  +4.2101763181007854E+00	
  +3.5000000000000000E+01	  +1.2500000000000000E+01	  +4.1942281825955030E+00	
  +3.5250000000000000E+01	  +1.2500000000000000E+01	  +4.1995462673264043E+00	
  +3.5500000000000000E+01	  +1.2500000000000000E+01	  +4.2048651344796300E+00	
  +3.5750000000000000E+01	  +1.2500000000000000E+01	  +4.1995448528718420E+00	
  +3.6000000000000000E+01	  +1.2500000000000000E+01	  +4.1729550974077334E+00	
  +3.6250000000000000E+01	  +1.2500000000000000E+01	  +4.1357717750279770E+00	
  +3.6500000000000000E+01	  +1.2500000000000000E+01	  +4.0986257307282221E+00	
  +3.6750000000000000E+01	  +1.2500000000000000E+01	  +4.0800753816171467E+00	
  +3.7000000000000000E+01	  +1.2500000000000000E+01	  +4.0986257307282221E+00	
  +3.7250000000000000E+01	  +1.2500000000000000E+01	  +4.1357717750279770E+00	
  +3.7500000000000000E+01	  +1.2500000000000000E+01	  +4.1729550974077334E+00	
  +3.7750000000000000E+01	  +1.2500000000000000E+01	  +4.2154911260284083E+00	
  +3.8000000000000000E+01	  +1.2500000000000000E+01	  +4.2687323018470282E+00	
  +3.8250000000000000E+01	  +1.2500000000000000E+01	  +4.3273984225317728E+00	
  +3.8500000000000000E+01	  +1.2500000000000000E+01	  +4.3861642802741514E+00	
  +3.8750000000000000E+01	  +1.2500000000000000E+01	  +4.4477065420884152E+00	
  +3.9000000000000000E+01	  +1.2500000000000000E+01	  +4.5147298196060852E+00	
  +3.9250000000000000E+01	  +1.2500000000000000E+01	  +4.5845847518790341E+00	
  +3.9500000000000000E+01	  +1.2500000000000000E+01	  +4.6545924054689634E+00	
  +3.9750000000000000E+01	  +1.2500000000000000E+01	  +4.7166633872877952E+00	
  +4.0000000000000000E+01	  +1.2500000000000000E+01	  +4.7626217441446554E+00	
  +4.0250000000000000E+01	  +1.2500000000000000E+01	  +4.8005148761976715E+00	
  +4.0500000000000000E+01	  +1.2500000000000000E+01	  +4.8384553482178427E+00	
  +4.0750000000000000E+01	  +1.2500000000000000E+01	  +4.8805131047684247E+00	
  +4.1000000000000000E+01	  +1.2500000000000000E+01	  +4.9307889087812358E+00	
  +4.1250000000000000E+01	  +1.2500000000000000E+01	  +4.9852422830717273E+00	
  +4.1500000000000000E+01	  +1.2500000000000000E+01	  +5.0397973443186492E+00	
  +4.1750000000000000E+01	  +1.2500000000000000E+01	  +5.0821588760364316E+00	
  +4.2000000000000000E+01	  +1.2500000000000000E+01	  +5.0999419466008380E+00	
  +4.2250000000000000E+01	  +1.2500000000000000E+01	  +5.1054145306222685E+00	
  +4.2500000000000000E+01	  +1.2500000000000000E+01	  +5.1108881634644199E+00	
  +4.2750000000000000E+01	  +1.2500000000000000E+01	  +5.1191001338957314E+00	
  +4.3000000000000000E+01	  +1.2500000000000000E+01	  +5.1327920182483719E+00	
  +4.3250000000000000E+01	  +1.2500000000000000E+01	  +5.1492318902480925E+00	
  +4.3500000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +4.3750000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +4.4000000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +4.4250000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +4.4500000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +4.4750000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +4.5000000000000000E+01	  +1.2500000000000000E+01	  +5.3583080343217553E+00	
  +4.5250000000000000E+01	  +1.2500000000000000E+01	  +5.3804083694378866E+00	
  +4.5500000000000000E+01	  +1.2500000000000000E+01	  +5.4025266086152124E+00	
  +4.5750000000000000E+01	  +1.2500000000000000E+01	  +5.4274298533062479E+00	
  +4.6000000000000000E+01	  +1.2500000000000000E+01	  +5.4578982702438550E+00	
  +4.6250000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +4.6500000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +4.6750000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +4.7000000000000000E+01	  +1.2500000000000000E+01	  +0.0000000000000000E+00	
  +4.7250000000000000E+01	  +1.2500000000000000E+01	  +5.5689950209752848E+00	
  +4.7500000000000000E+01	  +1.2500000000000000E+01	  +5.5745617546971262E+00	
  +4.7750000000000000E+01	  +1.2500000000000000E+01	  +5.5884816019096233E+00	
  +4.8000000000000000E+01	  +1.2500000000000000E+01	  +5.6191310603867937E+00	
  +4.8250000000000000E+01	  +1.2500000000000000E+01	  +5.6581968567086207E+00	
  +4.8500000000000000E+01	  +1.2500000000000000E+01	  +5.6973207935258872E+00	
  +4.8750000000000000E+01	  +1.2500000000000000E+01	  +5.7281066340875428E+00	
  +4.9000000000000000E+01	  +1.2500000000000000E+01	  +5.7421122036786345E+00	
  +4.9250000000000000E+01	  +1.2500000000000000E+01	  +5.7477157195952122E+00	
  +4.9500000000000000E+01	  +1.2500000000000000E+01	  +5.7533204432262561E+00	
  +4.9750000000000000E+01	  +1.2500000000000000E+01	  +5.7673355002428650E+00	
  +5.0000000000000000E+01	  +1.2500000000000000E+01	  +5.7981953514771298E+00	
  +5.0250000000000000E+01	  +1.2500000000000000E+01	  +5.8375306328976535E+00	
  +5.0500000000000000E+01	  +1.2500000000000000E+01	  +5.8769261192605251E+00	
  +5.0750000000000000E+01	  +1.2500000000000000E+01	  +5.9079266608065906E+00	
  +5.1000000000000000E+01	  +1.2500000000000000E+01	  +5.9220302412251327E+00	
  +5.1250000000000000E+01	  +1.2500000000000000E+01	  +5.9276730532505901E+00	
  +5.1500000000000000E+01	  +1.2500000000000000E+01	  +5.9333171147586778E+00	
  +5.1750000000000000E+01	  +1.2500000000000000E+01	  +5.9347284256037600E+00	
  +5.2000000000000000E+01	  +1.2500000000000000E+01	  +5.9276726525633121E+00	
  +5.2250000000000000E+01	  +1.2500000000000000E+01	  +5.9163882761404230E+00	
  +5.2500000000000000E+01	  +1.2500000000000000E+01	  +5.9051088872817425E+00	
  +5.2750000000000000E+01	  +1.2500000000000000E+01	  +5.8853791073125414E+00	
  +5.3000000000000000E+01	  +1.2500000000000000E+01	  +5.8487782999317375E+00	
  +5.3250000000000000E+01	  +1.2500000000000000E+01	  +5.8038089734763227E+00	
  +5.3500000000000000E+01	  +1.2500000000000000E+01	  +5.7589177798359508E+00	
  +5.3750000000000000E+01	  +1.2500000000000000E+01	  +5.7169047068266003E+00	
  +5.4000000000000000E+01	  +1.2500000000000000E+01	  +5.6805480356927660E+00	
  +5.4250000000000000E+01	  +1.2500000000000000E+01	  +5.6470310879994843E+00	
  +5.4500000000000000E+01	  +1.2500000000000000E+01	  +5.6135567601771736E+00	
  +5.4750000000000000E+01	  +1.2500000000000000E+01	  +5.5815177260483360E+00	
  +5.5000000000000000E+01	  +1.2500000000000000E+01	  +5.5522984391589327E+00	
  +5.5250000000000000E+01	  +1.2500000000000000E+01	  +5.5244996056843130E+00	
  +5.5500000000000000E+01	  +1.2500000000000000E+01	  +5.4967296325479280E+00	
  +5.5750000000000000E+01	  +1.2500000000000000E+01	  +5.4689883507709220E+00	
  +5.6000000000000000E+01	  +1.2500000000000000E+01	  +5.4412755907840493E+00	
  +5.6250000000000000E+01	  +1.2500000000000000E+01	  +5.4135911824120297E+00	
  +5.6500000000000000E+01	  +1.2500000000000000E+01	  +5.3859349548576523E+00	
  +5.6750000000000000E+01	  +1.2500000000000000E+01	  +5.3610696000930167E+00	
  +5.7000000000000000E+01	  +1.2500000000000000E+01	  +5.3417454912341391E+00	
  +5.7250000000000000E+01	  +1.2500000000000000E+01	  +5.3251919230642875E+00	
  +5.7500000000000000E+01	  +1.2500000000000000E+01	  +5.3086483017090869E+00	
  +5.7750000000000000E+01	  +1.2500000000000000E+01	  +5.2866032164952550E+00	
  +5.8000000000000000E+01	  +1.2500000000000000E+01	  +5.2535683959659503E+00	
  +5.8250000000000000E+01	  +1.2500000000000000E+01	  +5.2150812927324273E+00	
  +5.8500000000000000E+01	  +1.2500000000000000E+01	  +5.1766469742023320E+00	
  +5.8750000000000000E+01	  +1.2500000000000000E+01	  +5.1382649555135123E+00	
  +5.9000000000000000E+01	  +1.2500000000000000E+01	  +5.0999347487622817E+00	
  +5.9250000000000000E+01	  +1.2500000000000000E+01	  +5.0616558628974193E+00	
  +5.9500000000000000E+01	  +1.2500000000000000E+01	  +5.0234278036110416E+00	
  +5.9750000000000000E+01	  +1.2500000000000000E+01	  +4.9852500732262799E+00	
  +6.0000000000000000E+01	  +1.2500000000000000E+01	  +4.9471221705815660E+00	
  +6.0250000000000000E+01	  +1.2500000000000000E+01	  +4.9090435909114563E+00	
  +6.0500000000000000E+01	  +1.2500000000000000E+01	  +4.8710138257238231E+00	
  +6.0750000000000000E+01	  +1.2500000000000000E+01	  +4.8384591054516415E+00	
  +6.1000000000000000E+01	  +1.2500000000000000E+01	  +4.8167755368125116E+00	
  +6.1250000000000000E+01	  +1.2500000000000000E+01	  +4.8005211793651483E+00	
  +6.1500000000000000E+01	  +1.2500000000000000E+01	  +4.7842755171988935E+00	
  +6.1750000000000000E+01	  +1.2500000000000000E+01	  +4.7666852993351583E+00	
  +6.2000000000000000E+01	  +1.2500000000000000E+01	  +4.7464014421202645E+00	
  +6.2250000000000000E+01	  +1.2500000000000000E+01	  +4.7247806977251452E+00	
  +6.2500000000000000E+01	  +1.2500000000000000E+01	  +4.7031750678730297E+00	
  +6.2750000000000000E+01	  +1.2500000000000000E+01	  +4.6896815908975302E+00	
  +6.3000000000000000E+01	  +1.2500000000000000E+01	  +4.6923798172965991E+00	
  +6.3250000000000000E+01	  +1.2500000000000000E+01	  +4.7031769915415236E+00	
  +6.3500000000000000E+01	  +1.2500000000000000E+01	  +4.7139779196330345E+00	
  +6.3750000000000000E+01	  +1.2500000000000000E+01	  +4.7234321003298669E+00	
  +6.4000000000000000E+01	  +1.2500000000000000E+01	  +4.7301868560063971E+00	
  +6.4250000000000000E+01	  +1.2500000000000000E+01	  +4.7355915651653833E+00	
  +6.4500000000000000E+01	  +1.2500000000000000E+01	  +4.7409972220819867E+00	
  +6.4750000000000000E+01	  +1.2500000000000000E+01	  +4.7450522070006143E+00	
  +6.5000000000000000E+01	  +1.2500000000000000E+01	  +4.7464039873770654E+00	
  +6.5250000000000000E+01	  +1.2500000000000000E+01	  +4.7464039873770654E+00	
  +6.5500000000000000E+01	  +1.2500000000000000E+01	  +4.7464039873770654E+00	
  +6.5750000000000000E+01	  +1.2500000000000000E+01	  +4.7504592081604029E+00	
  +6.6000000000000000E+01	  +1.2500000000000000E+01	  +4.7626280891490245E+00	
  +6.6250000000000000E+01	  +1.2500000000000000E+01	  +4.7788622216523038E+00	
  +6.6500000000000000E+01	  +1.2500000000000000E+01	  +4.7951049945301465E+00	
  +6.6750000000000000E+01	  +1.2500000000000000E+01	  +4.8086480553969313E+00	
  +6.7000000000000000E+01	  +1.2500000000000000E+01	  +4.8167767939004982E+00	
  +6.7250000000000000E+01	  +1.2500000000000000E+01	  +4.8221968512522944E+00	
  +6.7500000000000000E+01	  +1.2500000000000000E+01	  +4.8276178808229817E+00	
  +6.7750000000000000E+01	  +1.2500000000000000E+01	  +4.8398169990829318E+00	
  +6.8000000000000000E+01	  +1.2500000000000000E+01	  +4.8655869829207719E+00	
  +6.8250000000000000E+01	  +1.2500000000000000E+01	  +4.8981749996075328E+00	
  +6.8500000000000000E+01	  +1.2500000000000000E+01	  +4.9307987729658507E+00	
  +6.8750000000000000E+01	  +1.2500000000000000E+01	  +4.9648192809672178E+00	
  +6.9000000000000000E+01	  +1.2500000000000000E+01	  +5.0016058270175066E+00	
  +6.9250000000000000E+01	  +1.2500000000000000E+01	  +5.0398050657706905E+00	
  +6.9500000000000000E+01	  +1.2500000000000000E+01	  +5.0780548471354479E+00	
  +6.9750000000000000E+01	  +1.2500000000000000E+01	  +5.1163556673308319E+00	
  +7.0000000000000000E+01	  +1.2500000000000000E+01	  +5.1547080192554429E+00	
  +7.0250000000000000E+01	  +1.2500000000000000E+01	  +5.1931123925983895E+00	
  +7.0500000000000000E+01	  +1.2500000000000000E+01	  +5.2315692739470343E+00	
  +7.0750000000000000E+01	  +1.2500000000000000E+01	  +5.2535754251065221E+00	
  +7.1000000000000000E+01	  +1.2500000000000000E+01	  +5.2425701868268622E+00	
  +7.1250000000000000E+01	  +1.2500000000000000E+01	  +5.2150848278818716E+00	
  +7.1500000000000000E+01	  +1.2500000000000000E+01	  +5.1876264001409771E+00	
  +7.1750000000000000E+01	  +1.2500000000000000E+01	  +5.1684245457891294E+00	
  +7.2000000000000000E+01	  +1.2500000000000000E+01	  +5.1656824918965878E+00	
  +7.2250000000000000E+01	  +1.2500000000000000E+01	  +5.1711677561336211E+00	
  +7.2500000000000000E+01	  +1.2500000000000000E+01	  +5.1766540863149322E+00	
  +7.2750000000000000E+01	  +1.2500000000000000E+01	  +5.1821414838590520E+00	
  +7.3000000000000000E+01	  +1.2500000000000000E+01	  +5.1876299501832621E+00	
  +7.3250000000000000E+01	  +1.2500000000000000E+01	  +5.1931194867035755E+00	
  +7.3500000000000000E+01	  +1.2500000000000000E+01	  +5.1986100948347431E+00	
  +7.3750000000000000E+01	  +1.2500000000000000E+01	  +5.1972371576359775E+00	
  +7.4000000000000000E+01	  +1.2500000000000000E+01	  +5.1821392632079375E+00	
  +7.4250000000000000E+01	  +1.2500000000000000E+01	  +5.1601960639859747E+00	
  +7.4500000000000000E+01	  +1.2500000000000000E+01	  +5.1382698743212991E+00	
  +7.4750000000000000E+01	  +1.2500000000000000E+01	  +5.1204687642562332E+00	
  +7.5000000000000000E+01	  +1.2500000000000000E+01	  +5.1108881634644199E+00	
  +7.5250000000000000E+01	  +1.2500000000000000E+01	  +5.1054145306222685E+00	
  +7.5500000000000000E+01	  +1.2500000000000000E+01	  +5.0999419466008380E+00	
  +7.5750000000000000E+01	  +1.2500000000000000E+01	  +5.0944704099645497E+00	
  +7.6000000000000000E+01	  +1.2500000000000000E+01	  +5.0889999192764712E+00	
  +7.6250000000000000E+01	  +1.2500000000000000E+01	  +5.0835304730982926E+00	
  +7.6500000000000000E+01	  +1.2500000000000000E+01	  +5.0780620699903611E+00	
  +7.6750000000000000E+01	  +1.2500000000000000E+01	  +5.0698609659150691E+00	
  +7.7000000000000000E+01	  +1.2500000000000000E+01	  +5.0561976514039024E+00	
  +7.7250000000000000E+01	  +1.2500000000000000E+01	  +5.0398111217803052E+00	
  +7.7500000000000000E+01	  +1.2500000000000000E+01	  +5.0234338756505892E+00	
  +7.7750000000000000E+01	  +1.2500000000000000E+01	  +5.0097939944698675E+00	
  +7.8000000000000000E+01	  +1.2500000000000000E+01	  +5.0016131393248964E+00	
  +7.8250000000000000E+01	  +1.2500000000000000E+01	  +4.9961602085588970E+00	
  +7.8500000000000000E+01	  +1.2500000000000000E+01	  +4.9907082976367372E+00	
  +7.8750000000000000E+01	  +1.2500000000000000E+01	  +4.9866201473715819E+00	
  +7.9000000000000000E+01	  +1.2500000000000000E+01	  +4.9852575578412583E+00	
  +7.9250000000000000E+01	  +1.2500000000000000E+01	  +4.9852575578412583E+00	
  +7.9500000000000000E+01	  +1.2500000000000000E+01	  +4.9852575578412583E+00	
  +7.9750000000000000E+01	  +1.2500000000000000E+01	  +4.9838949554946996E+00	
  +8.0000000000000000E+01	  +1.2500000000000000E+01	  +4.9798075294665214E+00	
  +8.0250000000000000E+01	  +1.2500000000000000E+01	  +4.9743586692860129E+00	
  +8.0500000000000000E+01	  +1.2500000000000000E+01	  +4.9689108230844248E+00	
