 TIME                                   	Q_Abwaerme                              	Strom_WP_AB                             	
 HOURS              	NAV                 	NAV                 	
  +1.3582500000000000E+03	  +2.5000000000000000E+00	  +6.6935706874137224E-01	
  +1.3585000000000000E+03	  +2.5000000000000000E+00	  +6.5058666059070080E-01	
  +1.3587500000000000E+03	  +2.5000000000000000E+00	  +6.4278767071054199E-01	
  +1.3590000000000000E+03	  +2.5000000000000000E+00	  +6.5682927317538076E-01	
  +1.3592500000000000E+03	  +2.5000000000000000E+00	  +6.8187556407513128E-01	
  +1.3595000000000000E+03	  +2.5000000000000000E+00	  +7.0697604821982418E-01	
  +1.3597500000000000E+03	  +2.5000000000000000E+00	  +7.2873712385638412E-01	
  +1.3600000000000000E+03	  +2.5000000000000000E+00	  +7.4370954245993059E-01	
  +1.3602500000000000E+03	  +2.5000000000000000E+00	  +7.5527820011447555E-01	
  +1.3605000000000000E+03	  +2.5000000000000000E+00	  +7.6686207376535431E-01	
  +1.3607500000000000E+03	  +2.5000000000000000E+00	  +7.7635422153434863E-01	
  +1.3610000000000000E+03	  +2.5000000000000000E+00	  +7.8163227817080538E-01	
  +1.3612500000000000E+03	  +2.5000000000000000E+00	  +7.8479982857156183E-01	
  +1.3615000000000000E+03	  +2.5000000000000000E+00	  +7.8796861257256590E-01	
  +1.3617500000000000E+03	  +2.5000000000000000E+00	  +7.9219499877212862E-01	
  +1.3620000000000000E+03	  +2.5000000000000000E+00	  +7.9853879024353047E-01	
  +1.3622500000000000E+03	  +2.5000000000000000E+00	  +8.0594739469403931E-01	
  +1.3625000000000000E+03	  +2.5000000000000000E+00	  +8.1336309175531030E-01	
  +1.3627500000000000E+03	  +2.5000000000000000E+00	  +8.1999102543569113E-01	
  +1.3630000000000000E+03	  +2.5000000000000000E+00	  +8.2503215424002485E-01	
  +1.3632500000000000E+03	  +2.5000000000000000E+00	  +8.2927953028201840E-01	
  +1.3635000000000000E+03	  +2.5000000000000000E+00	  +8.3352935252218197E-01	
  +1.3637500000000000E+03	  +2.5000000000000000E+00	  +8.3725022003935357E-01	
  +1.3640000000000000E+03	  +2.5000000000000000E+00	  +8.3990914738123246E-01	
  +1.3642500000000000E+03	  +2.5000000000000000E+00	  +8.4203685132084982E-01	
  +1.3645000000000000E+03	  +2.5000000000000000E+00	  +8.4416518404292917E-01	
  +1.3647500000000000E+03	  +2.5000000000000000E+00	  +8.4389902873952294E-01	
  +1.3650000000000000E+03	  +2.5000000000000000E+00	  +8.3884393725813511E-01	
  +1.3652500000000000E+03	  +2.5000000000000000E+00	  +8.3140295664002395E-01	
  +1.3655000000000000E+03	  +2.5000000000000000E+00	  +8.2396950270523306E-01	
  +1.3657500000000000E+03	  +2.5000000000000000E+00	  +8.1548202131419734E-01	
  +1.3660000000000000E+03	  +2.5000000000000000E+00	  +8.0488594641609557E-01	
  +1.3662500000000000E+03	  +2.5000000000000000E+00	  +7.9324852016344294E-01	
  +1.3665000000000000E+03	  +2.5000000000000000E+00	  +7.8162805272879088E-01	
  +1.3667500000000000E+03	  +2.5000000000000000E+00	  +7.6976005353611265E-01	
  +1.3670000000000000E+03	  +2.5000000000000000E+00	  +7.5738231779877985E-01	
  +1.3672500000000000E+03	  +2.5000000000000000E+00	  +7.4475971721906220E-01	
  +1.3675000000000000E+03	  +2.5000000000000000E+00	  +7.3215461980623042E-01	
  +1.3677500000000000E+03	  +2.5000000000000000E+00	  +7.2009140806723826E-01	
  +1.3680000000000000E+03	  +2.5000000000000000E+00	  +7.0909007122764722E-01	
  +1.3682500000000000E+03	  +2.5000000000000000E+00	  +6.9862272396462344E-01	
  +1.3685000000000000E+03	  +2.5000000000000000E+00	  +6.8816556843216659E-01	
  +1.3687500000000000E+03	  +2.5000000000000000E+00	  +6.7850255532672876E-01	
  +1.3690000000000000E+03	  +2.5000000000000000E+00	  +6.7041266172130110E-01	
  +1.3692500000000000E+03	  +2.5000000000000000E+00	  +6.6310934659979393E-01	
  +1.3695000000000000E+03	  +2.5000000000000000E+00	  +6.5581020734208761E-01	
  +1.3697500000000000E+03	  +2.5000000000000000E+00	  +6.5060078858388970E-01	
  +1.3700000000000000E+03	  +2.5000000000000000E+00	  +6.4955914716368646E-01	
  +1.3702500000000000E+03	  +2.5000000000000000E+00	  +6.5060114737421315E-01	
  +1.3705000000000000E+03	  +2.5000000000000000E+00	  +6.5164322655233164E-01	
  +1.3707500000000000E+03	  +2.5000000000000000E+00	  +6.5268538522868824E-01	
  +1.3710000000000000E+03	  +2.5000000000000000E+00	  +6.5372762393243433E-01	
  +1.3712500000000000E+03	  +2.5000000000000000E+00	  +6.5476994319123361E-01	
  +1.3715000000000000E+03	  +2.5000000000000000E+00	  +6.5581234353127071E-01	
  +1.3717500000000000E+03	  +2.5000000000000000E+00	  +6.5685482547725682E-01	
  +1.3720000000000000E+03	  +2.5000000000000000E+00	  +6.5789738955244204E-01	
  +1.3722500000000000E+03	  +2.5000000000000000E+00	  +6.5894003627862063E-01	
  +1.3725000000000000E+03	  +2.5000000000000000E+00	  +6.5998276617614027E-01	
  +1.3727500000000000E+03	  +2.5000000000000000E+00	  +6.6102557976390974E-01	
  +1.3730000000000000E+03	  +2.5000000000000000E+00	  +6.6206847755940468E-01	
  +1.3732500000000000E+03	  +2.5000000000000000E+00	  +6.6311146007867949E-01	
  +1.3735000000000000E+03	  +2.5000000000000000E+00	  +6.6415452783637241E-01	
  +1.3737500000000000E+03	  +2.5000000000000000E+00	  +6.6545842833064894E-01	
  +1.3740000000000000E+03	  +2.5000000000000000E+00	  +6.6728411636938256E-01	
  +1.3742500000000000E+03	  +2.5000000000000000E+00	  +6.6937103221323280E-01	
  +1.3745000000000000E+03	  +2.5000000000000000E+00	  +6.7145830124083694E-01	
  +1.3747500000000000E+03	  +2.5000000000000000E+00	  +6.7276318836249205E-01	
  +1.3750000000000000E+03	  +2.5000000000000000E+00	  +6.7250219977649750E-01	
  +1.3752500000000000E+03	  +2.5000000000000000E+00	  +6.7145843175181830E-01	
  +1.3755000000000000E+03	  +2.5000000000000000E+00	  +6.7041475303262299E-01	
  +1.3757500000000000E+03	  +2.5000000000000000E+00	  +6.6832731189834704E-01	
  +1.3760000000000000E+03	  +2.5000000000000000E+00	  +6.6415347270004454E-01	
  +1.3762500000000000E+03	  +2.5000000000000000E+00	  +6.5893897308775828E-01	
  +1.3765000000000000E+03	  +2.5000000000000000E+00	  +6.5372655254582146E-01	
  +1.3767500000000000E+03	  +2.5000000000000000E+00	  +6.4773397725195370E-01	
  +1.3770000000000000E+03	  +2.5000000000000000E+00	  +6.4018174035766340E-01	
  +1.3772500000000000E+03	  +2.5000000000000000E+00	  +6.3185379697778754E-01	
  +1.3775000000000000E+03	  +2.5000000000000000E+00	  +6.2353027757533519E-01	
  +1.3777500000000000E+03	  +2.5000000000000000E+00	  +6.1573144794887558E-01	
  +1.3780000000000000E+03	  +2.5000000000000000E+00	  +6.0897522657755165E-01	
  +1.3782500000000000E+03	  +2.5000000000000000E+00	  +6.0274026519503854E-01	
  +1.3785000000000000E+03	  +2.5000000000000000E+00	  +5.9650720344430297E-01	
  +1.3787500000000000E+03	  +2.5000000000000000E+00	  +5.9183490255254712E-01	
  +1.3790000000000000E+03	  +2.5000000000000000E+00	  +5.9027768452789231E-01	
  +1.3792500000000000E+03	  +2.5000000000000000E+00	  +5.9027768452789231E-01	
  +1.3795000000000000E+03	  +2.5000000000000000E+00	  +5.9027768452789231E-01	
  +1.3797500000000000E+03	  +2.5000000000000000E+00	  +5.8949878124943034E-01	
  +1.3800000000000000E+03	  +2.5000000000000000E+00	  +5.8716221990572115E-01	
  +1.3802500000000000E+03	  +2.5000000000000000E+00	  +5.8404758993549144E-01	
  +1.3805000000000000E+03	  +2.5000000000000000E+00	  +5.8093333312484641E-01	
  +1.3807500000000000E+03	  +2.5000000000000000E+00	  +5.7833864327949147E-01	
  +1.3810000000000000E+03	  +2.5000000000000000E+00	  +5.7678194471832933E-01	
  +1.3812500000000000E+03	  +2.5000000000000000E+00	  +5.7574409119853054E-01	
  +1.3815000000000000E+03	  +2.5000000000000000E+00	  +5.7470627389243512E-01	
  +1.3817500000000000E+03	  +2.5000000000000000E+00	  +5.7548436781781909E-01	
  +1.3820000000000000E+03	  +2.5000000000000000E+00	  +5.7989397139524446E-01	
  +1.3822500000000000E+03	  +2.5000000000000000E+00	  +5.8612262571034890E-01	
  +1.3825000000000000E+03	  +2.5000000000000000E+00	  +5.9235281863879985E-01	
  +1.3827500000000000E+03	  +2.5000000000000000E+00	  +5.9650876608048198E-01	
  +1.3830000000000000E+03	  +2.5000000000000000E+00	  +5.9650876608048198E-01	
  +1.3832500000000000E+03	  +2.5000000000000000E+00	  +5.9443148344098562E-01	
  +1.3835000000000000E+03	  +2.5000000000000000E+00	  +5.9235439214183105E-01	
  +1.3837500000000000E+03	  +2.5000000000000000E+00	  +5.9339232515033935E-01	
  +1.3840000000000000E+03	  +2.5000000000000000E+00	  +6.0065926948141468E-01	
  +1.3842500000000000E+03	  +2.5000000000000000E+00	  +6.1105094002764093E-01	
  +1.3845000000000000E+03	  +2.5000000000000000E+00	  +6.2144836671295423E-01	
  +1.3847500000000000E+03	  +2.5000000000000000E+00	  +6.2873419983600298E-01	
  +1.3850000000000000E+03	  +2.5000000000000000E+00	  +6.2977529113887476E-01	
  +1.3852500000000000E+03	  +2.5000000000000000E+00	  +6.2769428880275402E-01	
  +1.3855000000000000E+03	  +2.5000000000000000E+00	  +6.2561355405093155E-01	
  +1.3857500000000000E+03	  +2.5000000000000000E+00	  +6.2587352662426421E-01	
  +1.3860000000000000E+03	  +2.5000000000000000E+00	  +6.3081381427117522E-01	
  +1.3862500000000000E+03	  +2.5000000000000000E+00	  +6.3810000969843772E-01	
  +1.3865000000000000E+03	  +2.5000000000000000E+00	  +6.4538975571947121E-01	
  +1.3867500000000000E+03	  +2.5000000000000000E+00	  +6.5190244945693365E-01	
  +1.3870000000000000E+03	  +2.5000000000000000E+00	  +6.5685415894554855E-01	
  +1.3872500000000000E+03	  +2.5000000000000000E+00	  +6.6102491729451229E-01	
  +1.3875000000000000E+03	  +2.5000000000000000E+00	  +6.6519702288270000E-01	
  +1.3877500000000000E+03	  +2.5000000000000000E+00	  +6.6702344070197539E-01	
  +1.3880000000000000E+03	  +2.5000000000000000E+00	  +6.6415347270004454E-01	
  +1.3882500000000000E+03	  +2.5000000000000000E+00	  +6.5893897308775828E-01	
  +1.3885000000000000E+03	  +2.5000000000000000E+00	  +6.5372655254582146E-01	
  +1.3887500000000000E+03	  +2.5000000000000000E+00	  +6.5112222187307667E-01	
  +1.3890000000000000E+03	  +2.5000000000000000E+00	  +6.5372655254582146E-01	
  +1.3892500000000000E+03	  +2.5000000000000000E+00	  +6.5893897308775828E-01	
  +1.3895000000000000E+03	  +2.5000000000000000E+00	  +6.6415347270004454E-01	
  +1.3897500000000000E+03	  +2.5000000000000000E+00	  +6.6832731189834704E-01	
  +1.3900000000000000E+03	  +2.5000000000000000E+00	  +6.7041475303262299E-01	
  +1.3902500000000000E+03	  +2.5000000000000000E+00	  +6.7145843175181830E-01	
  +1.3905000000000000E+03	  +2.5000000000000000E+00	  +6.7250219977649750E-01	
  +1.3907500000000000E+03	  +2.5000000000000000E+00	  +6.7511136467670330E-01	
  +1.3910000000000000E+03	  +2.5000000000000000E+00	  +6.8085355841205197E-01	
  +1.3912500000000000E+03	  +2.5000000000000000E+00	  +6.8816773555912758E-01	
  +1.3915000000000000E+03	  +2.5000000000000000E+00	  +6.9548667402122011E-01	
  +1.3917500000000000E+03	  +2.5000000000000000E+00	  +7.0150353608080274E-01	
  +1.3920000000000000E+03	  +2.5000000000000000E+00	  +7.0490586652126075E-01	
  +1.3922500000000000E+03	  +2.5000000000000000E+00	  +7.0699973999494869E-01	
  +1.3925000000000000E+03	  +2.5000000000000000E+00	  +7.0909403614990540E-01	
  +1.3927500000000000E+03	  +2.5000000000000000E+00	  +7.1171230055599888E-01	
  +1.3930000000000000E+03	  +2.5000000000000000E+00	  +7.1537900590627490E-01	
  +1.3932500000000000E+03	  +2.5000000000000000E+00	  +7.1957149649808161E-01	
  +1.3935000000000000E+03	  +2.5000000000000000E+00	  +7.2376576501637901E-01	
  +1.3937500000000000E+03	  +2.5000000000000000E+00	  +7.2665092576514700E-01	
  +1.3940000000000000E+03	  +2.5000000000000000E+00	  +7.2691325555883135E-01	
  +1.3942500000000000E+03	  +2.5000000000000000E+00	  +7.2586418095869376E-01	
  +1.3945000000000000E+03	  +2.5000000000000000E+00	  +7.2481522015197142E-01	
  +1.3947500000000000E+03	  +2.5000000000000000E+00	  +7.2376637269641941E-01	
  +1.3950000000000000E+03	  +2.5000000000000000E+00	  +7.2271763814876189E-01	
  +1.3952500000000000E+03	  +2.5000000000000000E+00	  +7.2166901606469158E-01	
  +1.3955000000000000E+03	  +2.5000000000000000E+00	  +7.2062050599885963E-01	
  +1.3957500000000000E+03	  +2.5000000000000000E+00	  +7.2035842645189840E-01	
  +1.3960000000000000E+03	  +2.5000000000000000E+00	  +7.2166889419723190E-01	
  +1.3962500000000000E+03	  +2.5000000000000000E+00	  +7.2376625116057247E-01	
  +1.3965000000000000E+03	  +2.5000000000000000E+00	  +7.2586405975235424E-01	
  +1.3967500000000000E+03	  +2.5000000000000000E+00	  +7.2717557229116669E-01	
  +1.3970000000000000E+03	  +2.5000000000000000E+00	  +7.2691325555883135E-01	
  +1.3972500000000000E+03	  +2.5000000000000000E+00	  +7.2586418095869376E-01	
  +1.3975000000000000E+03	  +2.5000000000000000E+00	  +7.2481522015197142E-01	
  +1.3977500000000000E+03	  +2.5000000000000000E+00	  +7.2402860433148275E-01	
  +1.3980000000000000E+03	  +2.5000000000000000E+00	  +7.2376641320835045E-01	
  +1.3982500000000000E+03	  +2.5000000000000000E+00	  +7.2376641320835045E-01	
  +1.3985000000000000E+03	  +2.5000000000000000E+00	  +7.2376641320835045E-01	
  +1.3987500000000000E+03	  +2.5000000000000000E+00	  +7.2245525905160901E-01	
  +1.3990000000000000E+03	  +2.5000000000000000E+00	  +7.1852284118207210E-01	
  +1.3992500000000000E+03	  +2.5000000000000000E+00	  +7.1328304869370340E-01	
  +1.3995000000000000E+03	  +2.5000000000000000E+00	  +7.0804596647545703E-01	
  +1.3997500000000000E+03	  +2.5000000000000000E+00	  +7.0124008956941575E-01	
  +1.4000000000000000E+03	  +2.5000000000000000E+00	  +6.9130078457288857E-01	
  +1.4002500000000000E+03	  +2.5000000000000000E+00	  +6.7980595953114042E-01	
  +1.4005000000000000E+03	  +2.5000000000000000E+00	  +6.6832241746952403E-01	
  +1.4007500000000000E+03	  +2.5000000000000000E+00	  +6.5554366623049609E-01	
  +1.4010000000000000E+03	  +2.5000000000000000E+00	  +6.4017299293476926E-01	
  +1.4012500000000000E+03	  +2.5000000000000000E+00	  +6.2352130200195433E-01	
  +1.4015000000000000E+03	  +2.5000000000000000E+00	  +6.0688612525629726E-01	
  +1.4017500000000000E+03	  +2.5000000000000000E+00	  +5.9364832013162616E-01	
  +1.4020000000000000E+03	  +2.5000000000000000E+00	  +5.8716221990572115E-01	
  +1.4022500000000000E+03	  +2.5000000000000000E+00	  +5.8404758993549144E-01	
  +1.4025000000000000E+03	  +2.5000000000000000E+00	  +5.8093333312484641E-01	
  +1.4027500000000000E+03	  +2.5000000000000000E+00	  +5.7548183745845982E-01	
  +1.4030000000000000E+03	  +2.5000000000000000E+00	  +5.6536007044651093E-01	
  +1.4032500000000000E+03	  +2.5000000000000000E+00	  +5.5291174092483131E-01	
  +1.4035000000000000E+03	  +2.5000000000000000E+00	  +5.4046642098345576E-01	
  +1.4037500000000000E+03	  +2.5000000000000000E+00	  +5.3243703441621859E-01	
  +1.4040000000000000E+03	  +2.5000000000000000E+00	  +5.3321404027362762E-01	
  +1.4042500000000000E+03	  +2.5000000000000000E+00	  +5.3839884468925647E-01	
  +1.4045000000000000E+03	  +2.5000000000000000E+00	  +5.4358391492885216E-01	
  +1.4047500000000000E+03	  +2.5000000000000000E+00	  +5.4565931978952065E-01	
  +1.4050000000000000E+03	  +2.5000000000000000E+00	  +5.4150855771333062E-01	
  +1.4052500000000000E+03	  +2.5000000000000000E+00	  +5.3424967552454006E-01	
  +1.4055000000000000E+03	  +2.5000000000000000E+00	  +5.2699116376922317E-01	
  +1.4057500000000000E+03	  +2.5000000000000000E+00	  +5.2103051223368435E-01	
  +1.4060000000000000E+03	  +2.5000000000000000E+00	  +5.1766143833029055E-01	
  +1.4062500000000000E+03	  +2.5000000000000000E+00	  +5.1558757755886875E-01	
  +1.4065000000000000E+03	  +2.5000000000000000E+00	  +5.1351368973368994E-01	
  +1.4067500000000000E+03	  +2.5000000000000000E+00	  +5.1403188098475039E-01	
  +1.4070000000000000E+03	  +2.5000000000000000E+00	  +5.1973191341404845E-01	
  +1.4072500000000000E+03	  +2.5000000000000000E+00	  +5.2802725353720903E-01	
  +1.4075000000000000E+03	  +2.5000000000000000E+00	  +5.3632277765272718E-01	
  +1.4077500000000000E+03	  +2.5000000000000000E+00	  +5.4410115524850144E-01	
  +1.4080000000000000E+03	  +2.5000000000000000E+00	  +5.5084305662021726E-01	
  +1.4082500000000000E+03	  +2.5000000000000000E+00	  +5.5706643526809663E-01	
  +1.4085000000000000E+03	  +2.5000000000000000E+00	  +5.6329067165069202E-01	
  +1.4087500000000000E+03	  +2.5000000000000000E+00	  +5.7081113485667867E-01	
  +1.4090000000000000E+03	  +2.5000000000000000E+00	  +5.8092771810130350E-01	
  +1.4092500000000000E+03	  +2.5000000000000000E+00	  +5.9234863894049283E-01	
  +1.4095000000000000E+03	  +2.5000000000000000E+00	  +6.0377518858467916E-01	
  +1.4097500000000000E+03	  +2.5000000000000000E+00	  +6.1442990596288727E-01	
  +1.4100000000000000E+03	  +2.5000000000000000E+00	  +6.2353027757533519E-01	
  +1.4102500000000000E+03	  +2.5000000000000000E+00	  +6.3185379697778754E-01	
  +1.4105000000000000E+03	  +2.5000000000000000E+00	  +6.4018174035766340E-01	
  +1.4107500000000000E+03	  +2.5000000000000000E+00	  +6.4825427053634288E-01	
  +1.4110000000000000E+03	  +2.5000000000000000E+00	  +6.5581020734208761E-01	
  +1.4112500000000000E+03	  +2.5000000000000000E+00	  +6.6310934659979393E-01	
  +1.4115000000000000E+03	  +2.5000000000000000E+00	  +6.7041266172130110E-01	
  +1.4117500000000000E+03	  +2.5000000000000000E+00	  +6.7824182818333123E-01	
  +1.4120000000000000E+03	  +2.5000000000000000E+00	  +6.8712120372584662E-01	
  +1.4122500000000000E+03	  +2.5000000000000000E+00	  +6.9653129072119202E-01	
  +1.4125000000000000E+03	  +2.5000000000000000E+00	  +7.0594955708500373E-01	
  +1.4127500000000000E+03	  +2.5000000000000000E+00	  +7.1589953280768159E-01	
  +1.4130000000000000E+03	  +2.5000000000000000E+00	  +7.2690841380218429E-01	
  +1.4132500000000000E+03	  +2.5000000000000000E+00	  +7.3845594103772605E-01	
  +1.4135000000000000E+03	  +2.5000000000000000E+00	  +7.5001786638269641E-01	
  +1.4137500000000000E+03	  +2.5000000000000000E+00	  +7.6028031503694460E-01	
  +1.4140000000000000E+03	  +2.5000000000000000E+00	  +7.6791918592059294E-01	
  +1.4142500000000000E+03	  +2.5000000000000000E+00	  +7.7424503733055150E-01	
  +1.4145000000000000E+03	  +2.5000000000000000E+00	  +7.8057568045493919E-01	
  +1.4147500000000000E+03	  +2.5000000000000000E+00	  +7.8638346541014070E-01	
  +1.4150000000000000E+03	  +2.5000000000000000E+00	  +7.9113837952826760E-01	
  +1.4152500000000000E+03	  +2.5000000000000000E+00	  +7.9536703845159995E-01	
  +1.4155000000000000E+03	  +2.5000000000000000E+00	  +7.9959795251103138E-01	
  +1.4157500000000000E+03	  +2.5000000000000000E+00	  +8.0224398255457163E-01	
  +1.4160000000000000E+03	  +2.5000000000000000E+00	  +8.0171470528500233E-01	
  +1.4162500000000000E+03	  +2.5000000000000000E+00	  +7.9959839597376803E-01	
  +1.4165000000000000E+03	  +2.5000000000000000E+00	  +7.9748265658164041E-01	
  +1.4167500000000000E+03	  +2.5000000000000000E+00	  +7.9827568692224726E-01	
  +1.4170000000000000E+03	  +2.5000000000000000E+00	  +8.0488741585972257E-01	
  +1.4172500000000000E+03	  +2.5000000000000000E+00	  +8.1442190041127704E-01	
  +1.4175000000000000E+03	  +2.5000000000000000E+00	  +8.2396835165149562E-01	
  +1.4177500000000000E+03	  +2.5000000000000000E+00	  +8.3220008301795878E-01	
  +1.4180000000000000E+03	  +2.5000000000000000E+00	  +8.3778164408453948E-01	
  +1.4182500000000000E+03	  +2.5000000000000000E+00	  +8.4203642793513300E-01	
  +1.4185000000000000E+03	  +2.5000000000000000E+00	  +8.4629372688502469E-01	
  +1.4187500000000000E+03	  +2.5000000000000000E+00	  +8.5002118937219107E-01	
  +1.4190000000000000E+03	  +2.5000000000000000E+00	  +8.5268485935564620E-01	
  +1.4192500000000000E+03	  +2.5000000000000000E+00	  +8.5481637835846269E-01	
  +1.4195000000000000E+03	  +2.5000000000000000E+00	  +8.5694854302647927E-01	
  +1.4197500000000000E+03	  +2.5000000000000000E+00	  +8.5961448784168826E-01	
  +1.4200000000000000E+03	  +2.5000000000000000E+00	  +8.6334852463765810E-01	
  +1.4202500000000000E+03	  +2.5000000000000000E+00	  +8.6761873602833817E-01	
  +1.4205000000000000E+03	  +2.5000000000000000E+00	  +8.7189159629075508E-01	
  +1.4207500000000000E+03	  +2.5000000000000000E+00	  +8.7509840222563418E-01	
  +1.4210000000000000E+03	  +2.5000000000000000E+00	  +8.7616767237478876E-01	
  +1.4212500000000000E+03	  +2.5000000000000000E+00	  +8.7616767237478876E-01	
  +1.4215000000000000E+03	  +2.5000000000000000E+00	  +8.7616767237478876E-01	
  +1.4217500000000000E+03	  +2.5000000000000000E+00	  +8.7616767237478876E-01	
  +1.4220000000000000E+03	  +2.5000000000000000E+00	  +8.7616767237478876E-01	
  +1.4222500000000000E+03	  +2.5000000000000000E+00	  +8.7616767237478876E-01	
  +1.4225000000000000E+03	  +2.5000000000000000E+00	  +8.7616767237478876E-01	
  +1.4227500000000000E+03	  +2.5000000000000000E+00	  +8.7135511783077946E-01	
  +1.4230000000000000E+03	  +2.5000000000000000E+00	  +8.5693742612342516E-01	
  +1.4232500000000000E+03	  +2.5000000000000000E+00	  +8.3777072794393248E-01	
  +1.4235000000000000E+03	  +2.5000000000000000E+00	  +8.1865448244773009E-01	
  +1.4237500000000000E+03	  +2.5000000000000000E+00	  +8.0091230451260242E-01	
  +1.4240000000000000E+03	  +2.5000000000000000E+00	  +7.8584994554848198E-01	
  +1.4242500000000000E+03	  +2.5000000000000000E+00	  +7.7213081784922988E-01	
  +1.4245000000000000E+03	  +2.5000000000000000E+00	  +7.5843404442237083E-01	
  +1.4247500000000000E+03	  +2.5000000000000000E+00	  +7.4238853127379612E-01	
  +1.4250000000000000E+03	  +2.5000000000000000E+00	  +7.2164939435936815E-01	
  +1.4252500000000000E+03	  +2.5000000000000000E+00	  +6.9860663841682902E-01	
  +1.4255000000000000E+03	  +2.5000000000000000E+00	  +6.7561315581600334E-01	
  +1.4257500000000000E+03	  +2.5000000000000000E+00	  +6.5240223807043785E-01	
  +1.4260000000000000E+03	  +2.5000000000000000E+00	  +6.2871041174834108E-01	
  +1.4262500000000000E+03	  +2.5000000000000000E+00	  +6.0479461901080078E-01	
  +1.4265000000000000E+03	  +2.5000000000000000E+00	  +5.8090726154243977E-01	
  +1.4267500000000000E+03	  +2.5000000000000000E+00	  +5.5834303068224267E-01	
  +1.4270000000000000E+03	  +2.5000000000000000E+00	  +5.3838266391340994E-01	
  +1.4272500000000000E+03	  +2.5000000000000000E+00	  +5.1971732979823204E-01	
  +1.4275000000000000E+03	  +2.5000000000000000E+00	  +5.0105078692233462E-01	
  +1.4277500000000000E+03	  +2.5000000000000000E+00	  +4.8107518600999466E-01	
  +1.4280000000000000E+03	  +2.5000000000000000E+00	  +4.5848805252758085E-01	
  +1.4282500000000000E+03	  +2.5000000000000000E+00	  +4.3457943346444472E-01	
  +1.4285000000000000E+03	  +2.5000000000000000E+00	  +4.1062627035094929E-01	
  +1.4287500000000000E+03	  +2.5000000000000000E+00	  +3.8871694621451258E-01	
  +1.4290000000000000E+03	  +2.5000000000000000E+00	  +3.7093661071582362E-01	
  +1.4292500000000000E+03	  +2.5000000000000000E+00	  +3.5519876744379514E-01	
  +1.4295000000000000E+03	  +2.5000000000000000E+00	  +3.3941716588765464E-01	
  +1.4297500000000000E+03	  +2.5000000000000000E+00	  +3.2756375130577275E-01	
  +1.4300000000000000E+03	  +2.5000000000000000E+00	  +3.2360610822404734E-01	
  +1.4302500000000000E+03	  +2.5000000000000000E+00	  +3.2360610822404734E-01	
  +1.4305000000000000E+03	  +2.5000000000000000E+00	  +3.2360610822404734E-01	
  +1.4307500000000000E+03	  +2.5000000000000000E+00	  +3.2571855046023962E-01	
  +1.4310000000000000E+03	  +2.5000000000000000E+00	  +3.3205008243960654E-01	
  +1.4312500000000000E+03	  +2.5000000000000000E+00	  +3.4048479755859234E-01	
  +1.4315000000000000E+03	  +2.5000000000000000E+00	  +3.4890540329270869E-01	
  +1.4317500000000000E+03	  +2.5000000000000000E+00	  +3.6071289096949077E-01	
  +1.4320000000000000E+03	  +2.5000000000000000E+00	  +3.7929745691710387E-01	
  +1.4322500000000000E+03	  +2.5000000000000000E+00	  +4.0124438000453699E-01	
  +1.4325000000000000E+03	  +2.5000000000000000E+00	  +4.2313612977021520E-01	
  +1.4327500000000000E+03	  +2.5000000000000000E+00	  +4.4291567949241378E-01	
  +1.4330000000000000E+03	  +2.5000000000000000E+00	  +4.5851102456761406E-01	
  +1.4332500000000000E+03	  +2.5000000000000000E+00	  +4.7200939926654462E-01	
  +1.4335000000000000E+03	  +2.5000000000000000E+00	  +4.8550018853263160E-01	
  +1.4337500000000000E+03	  +2.5000000000000000E+00	  +4.9846837929126758E-01	
  +1.4340000000000000E+03	  +2.5000000000000000E+00	  +5.1039610806444358E-01	
  +1.4342500000000000E+03	  +2.5000000000000000E+00	  +5.2180256929284508E-01	
  +1.4345000000000000E+03	  +2.5000000000000000E+00	  +5.3320879414190114E-01	
  +1.4347500000000000E+03	  +2.5000000000000000E+00	  +5.4358091379294571E-01	
  +1.4350000000000000E+03	  +2.5000000000000000E+00	  +5.5187954723876387E-01	
  +1.4352500000000000E+03	  +2.5000000000000000E+00	  +5.5914040071292814E-01	
  +1.4355000000000000E+03	  +2.5000000000000000E+00	  +5.6640249054138714E-01	
  +1.4357500000000000E+03	  +2.5000000000000000E+00	  +5.7392513065582151E-01	
  +1.4360000000000000E+03	  +2.5000000000000000E+00	  +5.8196862589820941E-01	
  +1.4362500000000000E+03	  +2.5000000000000000E+00	  +5.9027452651638257E-01	
  +1.4365000000000000E+03	  +2.5000000000000000E+00	  +5.9858332517154900E-01	
  +1.4367500000000000E+03	  +2.5000000000000000E+00	  +6.0611699132970687E-01	
  +1.4370000000000000E+03	  +2.5000000000000000E+00	  +6.1209398419439054E-01	
  +1.4372500000000000E+03	  +2.5000000000000000E+00	  +6.1729220813706520E-01	
  +1.4375000000000000E+03	  +2.5000000000000000E+00	  +6.2249196042130439E-01	
  +1.4377500000000000E+03	  +2.5000000000000000E+00	  +6.2769331351601643E-01	
  +1.4380000000000000E+03	  +2.5000000000000000E+00	  +6.3289633879408247E-01	
  +1.4382500000000000E+03	  +2.5000000000000000E+00	  +6.3810110656340802E-01	
  +1.4385000000000000E+03	  +2.5000000000000000E+00	  +6.4330768609690692E-01	
  +1.4387500000000000E+03	  +2.5000000000000000E+00	  +6.4981715904153559E-01	
  +1.4390000000000000E+03	  +2.5000000000000000E+00	  +6.5893565057246750E-01	
