  
 Results from TRNSYS Input File: 
 C:\Users\lbarnic\OneDrive - Fraunhofer\A_Bearbeitung\9_Parameterstudie_REP\II_
 NT_WN\II_HT_WN.dck                                                            
                                                                               
                                                                   
 Initiated at time: 2024-12-30 AT  15:20:15
 TIME                                   ,Strom_system                            ,Netzstrom                               ,PV_Strom                                ,Netzeinspeisung                         ,
  +4.6500000000000000E+01,  +2.9711209836277380E+01,  +2.9711209836277380E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.6750000000000000E+01,  +2.9144382718721058E+01,  +2.9144382718721058E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.7000000000000000E+01,  +2.9264043247340716E+01,  +2.9264043247340716E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.7250000000000000E+01,  +2.9628035272833312E+01,  +2.9628035272833312E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.7500000000000000E+01,  +2.9460667459490431E+01,  +2.9460667459490431E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.7750000000000000E+01,  +2.9193360601568333E+01,  +2.9193360601568333E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.8000000000000000E+01,  +3.0288951972501692E+01,  +3.0288951972501692E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.8250000000000000E+01,  +3.1033219981683704E+01,  +3.1033219981683704E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.8500000000000000E+01,  +3.0573346182710516E+01,  +3.0573346182710516E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.8750000000000000E+01,  +3.0671634752076734E+01,  +3.0671634752076734E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.9000000000000000E+01,  +3.1375903046485625E+01,  +3.1375903046485625E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.9250000000000000E+01,  +3.2041332629086043E+01,  +3.2041332629086043E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.9500000000000000E+01,  +3.1983675723513748E+01,  +3.1983675723513748E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.9750000000000000E+01,  +3.1971367145932412E+01,  +3.1971367145932412E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.0000000000000000E+01,  +3.2646980261780037E+01,  +3.2646980261780037E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.0250000000000000E+01,  +3.3400409145878747E+01,  +3.3400409145878747E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.0500000000000000E+01,  +3.3561493947483356E+01,  +3.3561493947483356E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.0750000000000000E+01,  +3.3680794010826638E+01,  +3.3680794010826638E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.1000000000000000E+01,  +3.4321752800034723E+01,  +3.4321752800034723E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.1250000000000000E+01,  +3.5003024277838655E+01,  +3.5003024277838655E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.1500000000000000E+01,  +3.5119461681846886E+01,  +3.5119461681846886E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.1750000000000000E+01,  +3.5181806564331744E+01,  +3.5181806564331744E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.2000000000000000E+01,  +3.5791731392883101E+01,  +3.5791731392883101E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.2250000000000000E+01,  +6.1535811132336192E+01,  +6.1535811132336192E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.2500000000000000E+01,  +8.7712789147101972E+01,  +8.7712789147101972E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.2750000000000000E+01,  +8.7892199539381409E+01,  +8.7892199539381409E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.3000000000000000E+01,  +8.6468374948239997E+01,  +8.6468374948239997E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.3250000000000000E+01,  +8.6901098559349080E+01,  +8.6901098559349080E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.3500000000000000E+01,  +8.8543787667706468E+01,  +8.8543787667706468E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.3750000000000000E+01,  +8.9289609081675096E+01,  +8.9289609081675096E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.4000000000000000E+01,  +8.7276506416505100E+01,  +8.7276506416505100E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.4250000000000000E+01,  +9.4247995325299073E+01,  +9.4247995325299073E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.4500000000000000E+01,  +1.0359018840545829E+02,  +1.0359018840545829E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.4750000000000000E+01,  +1.0314152509130754E+02,  +1.0314152509130754E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.5000000000000000E+01,  +1.0153349395421175E+02,  +1.0153349395421175E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.5250000000000000E+01,  +9.9834313619453738E+01,  +9.9834313619453738E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.5500000000000000E+01,  +9.9532292749830276E+01,  +9.9532292749830276E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.5750000000000000E+01,  +9.9699418243190365E+01,  +9.9699418243190365E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.6000000000000000E+01,  +9.8571454260397886E+01,  +9.8571454260397886E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.6250000000000000E+01,  +9.6492524926639902E+01,  +9.6492524926639902E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.6500000000000000E+01,  +9.6060008018341406E+01,  +9.6060008018341406E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.6750000000000000E+01,  +9.7028910608524683E+01,  +9.6966192119579972E+01,  +6.2718488944709383E-02,  +0.0000000000000000E+00,
  +5.7000000000000000E+01,  +9.7470842896903406E+01,  +9.7033039628408332E+01,  +4.3780326849507434E-01,  +0.0000000000000000E+00,
  +5.7250000000000000E+01,  +9.3980551064793303E+01,  +9.1792081538136358E+01,  +2.1884695266569483E+00,  +0.0000000000000000E+00,
  +5.7500000000000000E+01,  +8.8967406307004467E+01,  +8.6140654898042911E+01,  +2.8267514089615555E+00,  +0.0000000000000000E+00,
  +5.7750000000000000E+01,  +8.5785274081953148E+01,  +8.2393472410461143E+01,  +3.3918016714920078E+00,  +0.0000000000000000E+00,
  +5.8000000000000000E+01,  +8.2876458926636218E+01,  +7.8795103239212622E+01,  +4.0813556874235912E+00,  +0.0000000000000000E+00,
  +5.8250000000000000E+01,  +8.1340809585213449E+01,  +7.6781203903982998E+01,  +4.5596056812304475E+00,  +0.0000000000000000E+00,
  +5.8500000000000000E+01,  +8.1910960129389863E+01,  +7.6819018301596017E+01,  +5.0919418277938497E+00,  +0.0000000000000000E+00,
  +5.8750000000000000E+01,  +8.1736657721216247E+01,  +7.6088430303912872E+01,  +5.6482274173033691E+00,  +0.0000000000000000E+00,
  +5.9000000000000000E+01,  +7.9727359990709090E+01,  +7.3577880864789933E+01,  +6.1494791259191572E+00,  +0.0000000000000000E+00,
  +5.9250000000000000E+01,  +7.9985402315488471E+01,  +7.7315785754965276E+01,  +2.6696165605231990E+00,  +0.0000000000000000E+00,
  +5.9500000000000000E+01,  +8.1520523966505294E+01,  +7.8704312286175764E+01,  +2.8162116803295341E+00,  +0.0000000000000000E+00,
  +5.9750000000000000E+01,  +8.2310145357700506E+01,  +7.9375087190558830E+01,  +2.9350581671416696E+00,  +0.0000000000000000E+00,
  +6.0000000000000000E+01,  +8.1166223557302288E+01,  +7.8140744096122290E+01,  +3.0254794611799909E+00,  +0.0000000000000000E+00,
  +6.0250000000000000E+01,  +7.9528862476138258E+01,  +7.6648125575840709E+01,  +2.8807369002975562E+00,  +0.0000000000000000E+00,
  +6.0500000000000000E+01,  +7.8760548495196318E+01,  +7.5849794846703389E+01,  +2.9107536484929355E+00,  +0.0000000000000000E+00,
  +6.0750000000000000E+01,  +7.8213867605699463E+01,  +7.5300460808885390E+01,  +2.9134067968140700E+00,  +0.0000000000000000E+00,
  +6.1000000000000000E+01,  +7.7855154179596965E+01,  +7.4966406967431979E+01,  +2.8887472121649864E+00,  +0.0000000000000000E+00,
  +6.1250000000000000E+01,  +7.6074898327870400E+01,  +7.2980170081293636E+01,  +3.0947282465767714E+00,  +0.0000000000000000E+00,
  +6.1500000000000000E+01,  +7.5112346224262112E+01,  +7.2103218733639622E+01,  +3.0091274906224879E+00,  +0.0000000000000000E+00,
  +6.1750000000000000E+01,  +7.4795468040628521E+01,  +7.1899496510022729E+01,  +2.8959715306057934E+00,  +0.0000000000000000E+00,
  +6.2000000000000000E+01,  +7.3932156056734158E+01,  +7.1176245350476890E+01,  +2.7559107062572634E+00,  +0.0000000000000000E+00,
  +6.2250000000000000E+01,  +7.3430672513199980E+01,  +7.1199589214567922E+01,  +2.2310832986320515E+00,  +0.0000000000000000E+00,
  +6.2500000000000000E+01,  +7.3588812693072100E+01,  +7.1523961463170949E+01,  +2.0648512299011474E+00,  +0.0000000000000000E+00,
  +6.2750000000000000E+01,  +7.3772041747760724E+01,  +7.1894761278481511E+01,  +1.8772804692792091E+00,  +0.0000000000000000E+00,
  +6.3000000000000000E+01,  +7.3533473682584628E+01,  +7.1863702969153223E+01,  +1.6697707134314057E+00,  +0.0000000000000000E+00,
  +6.3250000000000000E+01,  +7.3381320173279761E+01,  +7.2193252567496614E+01,  +1.1880676057831485E+00,  +0.0000000000000000E+00,
  +6.3500000000000000E+01,  +7.4028244160703366E+01,  +7.3039465355746074E+01,  +9.8877880495728687E-01,  +0.0000000000000000E+00,
  +6.3750000000000000E+01,  +7.5144451661862917E+01,  +7.4365877498299042E+01,  +7.7857416356388098E-01,  +0.0000000000000000E+00,
  +6.4000000000000000E+01,  +7.5912562007586217E+01,  +7.5352977079121359E+01,  +5.5958492846486418E-01,  +0.0000000000000000E+00,
  +6.4250000000000000E+01,  +7.7058599418632838E+01,  +7.6828948316413900E+01,  +2.2965110221894364E-01,  +0.0000000000000000E+00,
  +6.4500000000000000E+01,  +7.8940288413541197E+01,  +7.8863860079753806E+01,  +7.6428333787389169E-02,  +0.0000000000000000E+00,
  +6.4750000000000000E+01,  +8.0703028992883389E+01,  +8.0702919233822442E+01,  +1.0975906094499194E-04,  +0.0000000000000000E+00,
  +6.5000000000000000E+01,  +8.0934522953999476E+01,  +8.0934522953999476E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.5250000000000000E+01,  +8.0719216468199278E+01,  +8.0719216468199278E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.5500000000000000E+01,  +8.0769675667210493E+01,  +8.0769675667210493E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.5750000000000000E+01,  +8.0209701920526712E+01,  +8.0209701920526712E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.6000000000000000E+01,  +8.0684348485175192E+01,  +8.0684348485175192E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.6250000000000000E+01,  +8.1858248212094793E+01,  +8.1858248212094793E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.6500000000000000E+01,  +8.2671111371560812E+01,  +8.2671111371560812E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.6750000000000000E+01,  +8.3315494916447605E+01,  +8.3315494916447605E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.7000000000000000E+01,  +5.9427740622717081E+01,  +5.9427740622717081E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.7250000000000000E+01,  +3.7864392921708841E+01,  +3.7864392921708841E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.7500000000000000E+01,  +3.6413941255902778E+01,  +3.6413941255902778E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.7750000000000000E+01,  +3.5758096841280299E+01,  +3.5758096841280299E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.8000000000000000E+01,  +3.6320609679303359E+01,  +3.6320609679303359E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.8250000000000000E+01,  +3.6148252042094782E+01,  +3.6148252042094782E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.8500000000000000E+01,  +3.5076321436955844E+01,  +3.5076321436955844E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.8750000000000000E+01,  +3.4950214139939874E+01,  +3.4950214139939874E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.9000000000000000E+01,  +3.5795467354752802E+01,  +3.5795467354752802E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.9250000000000000E+01,  +3.6721118305860074E+01,  +3.6721118305860074E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.9500000000000000E+01,  +3.6327268756310112E+01,  +3.6327268756310112E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.9750000000000000E+01,  +3.5830350258129201E+01,  +3.5830350258129201E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.0000000000000000E+01,  +3.4609512186033456E+01,  +3.4609512186033456E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.0250000000000000E+01,  +3.3240077590205999E+01,  +3.3240077590205999E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.0500000000000000E+01,  +3.2839101673553543E+01,  +3.2839101673553543E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.0750000000000000E+01,  +3.2392053793361548E+01,  +3.2392053793361548E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.1000000000000000E+01,  +3.2555182434737773E+01,  +3.2555182434737773E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.1250000000000000E+01,  +3.2794525243590030E+01,  +3.2794525243590030E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.1500000000000000E+01,  +3.2355848768980238E+01,  +3.2355848768980238E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.1750000000000000E+01,  +3.1960379145894535E+01,  +3.1960379145894535E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.2000000000000000E+01,  +3.1549077208789555E+01,  +3.1549077208789555E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.2250000000000000E+01,  +3.1923668364679102E+01,  +3.1923668364679102E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.2500000000000000E+01,  +3.2367613433088970E+01,  +3.2367613433088970E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.2750000000000000E+01,  +3.2055867085012295E+01,  +3.2055867085012295E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.3000000000000000E+01,  +3.2379276196052601E+01,  +3.2379276196052601E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.3250000000000000E+01,  +3.2802025757585589E+01,  +3.2802025757585589E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.3500000000000000E+01,  +3.2714716941456274E+01,  +3.2714716941456274E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.3750000000000000E+01,  +3.2650807066769225E+01,  +3.2650807066769225E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.4000000000000000E+01,  +3.2937336317050878E+01,  +3.2937336317050878E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.4250000000000000E+01,  +3.3244531202752121E+01,  +3.3244531202752121E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.4500000000000000E+01,  +3.3065545904918686E+01,  +3.3065545904918686E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.4750000000000000E+01,  +3.2991905552901031E+01,  +3.2991905552901031E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.5000000000000000E+01,  +3.3317043441411883E+01,  +3.3317043441411883E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.5250000000000000E+01,  +3.3667099742305403E+01,  +3.3667099742305403E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.5500000000000000E+01,  +3.3584436015139659E+01,  +3.3584436015139659E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.5750000000000000E+01,  +3.3441701991165807E+01,  +3.3441701991165807E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.6000000000000000E+01,  +3.3783513516208842E+01,  +3.3783513516208842E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.6250000000000000E+01,  +5.6785200144883575E+01,  +5.6785200144883575E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.6500000000000000E+01,  +8.0968570355446957E+01,  +8.0968570355446957E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.6750000000000000E+01,  +8.1222764454262915E+01,  +8.1222764454262915E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.7000000000000000E+01,  +7.9160995546310119E+01,  +7.9160995546310119E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.7250000000000000E+01,  +7.9389823423254853E+01,  +7.9389823423254853E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.7500000000000000E+01,  +8.0987117398481431E+01,  +8.0987117398481431E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.7750000000000000E+01,  +8.1135902147329162E+01,  +8.1135902147329162E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.8000000000000000E+01,  +7.9215009327678715E+01,  +7.9215009327678715E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.8250000000000000E+01,  +8.5801826314832780E+01,  +8.5801826314832780E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.8500000000000000E+01,  +9.4211614735276143E+01,  +9.4211614735276143E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.8750000000000000E+01,  +9.4082571303115031E+01,  +9.4082571303115031E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.9000000000000000E+01,  +9.3305174008146281E+01,  +9.3305174008146281E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.9250000000000000E+01,  +9.1853566154261117E+01,  +9.1853566154261117E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.9500000000000000E+01,  +9.1193015544219492E+01,  +9.1193015544219492E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.9750000000000000E+01,  +9.0964557761453733E+01,  +9.0964557761453733E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +8.0000000000000000E+01,  +8.9343637558222071E+01,  +8.9343637558222071E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +8.0250000000000000E+01,  +8.7661754993605001E+01,  +8.7661754993605001E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +8.0500000000000000E+01,  +8.7194419478001507E+01,  +8.7194419478001507E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +8.0750000000000000E+01,  +8.7365806800843814E+01,  +8.7347201395046838E+01,  +1.8605405796982173E-02,  +0.0000000000000000E+00,
  +8.1000000000000000E+01,  +8.7269020194880810E+01,  +8.7140240990152208E+01,  +1.2877920472859505E-01,  +0.0000000000000000E+00,
  +8.1250000000000000E+01,  +8.6765707696568072E+01,  +8.6101327845195968E+01,  +6.6437985137210154E-01,  +0.0000000000000000E+00,
  +8.1500000000000000E+01,  +8.6503105145328675E+01,  +8.5519066254653097E+01,  +9.8403889067557537E-01,  +0.0000000000000000E+00,
  +8.1750000000000000E+01,  +8.6327229783238593E+01,  +8.5035673784912603E+01,  +1.2915559983259839E+00,  +0.0000000000000000E+00,
  +8.2000000000000000E+01,  +8.5641389951570005E+01,  +8.4058746573759734E+01,  +1.5826433778102693E+00,  +0.0000000000000000E+00,
  +8.2250000000000000E+01,  +8.5146826690964403E+01,  +8.3790175923455934E+01,  +1.3566507675084765E+00,  +0.0000000000000000E+00,
  +8.2500000000000000E+01,  +8.5473309108519260E+01,  +8.3932706323970848E+01,  +1.5406027845484074E+00,  +0.0000000000000000E+00,
  +8.2750000000000000E+01,  +8.5708020511968485E+01,  +8.4000182520470503E+01,  +1.7078379914979809E+00,  +0.0000000000000000E+00,
  +8.3000000000000000E+01,  +8.4802919296849893E+01,  +8.2945702570582071E+01,  +1.8572167262678159E+00,  +0.0000000000000000E+00,
  +8.3250000000000000E+01,  +8.4518605300097732E+01,  +8.2551069692469000E+01,  +1.9675356076287316E+00,  +0.0000000000000000E+00,
  +8.3500000000000000E+01,  +8.5454816307464398E+01,  +8.3377857698829729E+01,  +2.0769586086346741E+00,  +0.0000000000000000E+00,
  +8.3750000000000000E+01,  +8.5388330688037811E+01,  +8.3222268143567646E+01,  +2.1660625444701616E+00,  +0.0000000000000000E+00,
  +8.4000000000000000E+01,  +8.4219718124345732E+01,  +8.1985404376873817E+01,  +2.2343137474719117E+00,  +0.0000000000000000E+00,
  +8.4250000000000000E+01,  +8.3126466872813879E+01,  +8.0684532743126169E+01,  +2.4419341296877146E+00,  +0.0000000000000000E+00,
  +8.4500000000000000E+01,  +8.2521177949403267E+01,  +8.0051951936238979E+01,  +2.4692260131642927E+00,  +0.0000000000000000E+00,
  +8.4750000000000000E+01,  +8.2218589373702770E+01,  +7.9744304733879702E+01,  +2.4742846398230665E+00,  +0.0000000000000000E+00,
  +8.5000000000000000E+01,  +8.1711500610525661E+01,  +7.9254397788321938E+01,  +2.4571028222037214E+00,  +0.0000000000000000E+00,
  +8.5250000000000000E+01,  +8.0963740389199046E+01,  +7.9432825281327993E+01,  +1.5309151078710470E+00,  +0.0000000000000000E+00,
  +8.5500000000000000E+01,  +8.0240203485732138E+01,  +7.8749339776084085E+01,  +1.4908637096480535E+00,  +0.0000000000000000E+00,
  +8.5750000000000000E+01,  +7.9554119854673289E+01,  +7.8117964911613115E+01,  +1.4361549430601706E+00,  +0.0000000000000000E+00,
  +8.6000000000000000E+01,  +7.8310171526785822E+01,  +7.6942983645791656E+01,  +1.3671878809941680E+00,  +0.0000000000000000E+00,
  +8.6250000000000000E+01,  +7.7701785832721811E+01,  +7.6545766271550235E+01,  +1.1560195611715822E+00,  +0.0000000000000000E+00,
  +8.6500000000000000E+01,  +7.7652624527912295E+01,  +7.6582248710166610E+01,  +1.0703758177456888E+00,  +0.0000000000000000E+00,
  +8.6750000000000000E+01,  +7.6960227421099333E+01,  +7.5986702706430478E+01,  +9.7352471466885193E-01,  +0.0000000000000000E+00,
  +8.7000000000000000E+01,  +7.6112155699441075E+01,  +7.5245888881732412E+01,  +8.6626681770866432E-01,  +0.0000000000000000E+00,
  +8.7250000000000000E+01,  +7.5061402355476048E+01,  +7.4077060737096971E+01,  +9.8434161837907785E-01,  +0.0000000000000000E+00,
  +8.7500000000000000E+01,  +7.4926101111461051E+01,  +7.4105124166028915E+01,  +8.2097694543213140E-01,  +0.0000000000000000E+00,
  +8.7750000000000000E+01,  +7.5612985447711921E+01,  +7.4964444967579084E+01,  +6.4854048013283361E-01,  +0.0000000000000000E+00,
  +8.8000000000000000E+01,  +7.5910439767052850E+01,  +7.5441451870812500E+01,  +4.6898789624035286E-01,  +0.0000000000000000E+00,
  +8.8250000000000000E+01,  +7.5816473372798313E+01,  +7.5595577105183381E+01,  +2.2089626761493092E-01,  +0.0000000000000000E+00,
  +8.8500000000000000E+01,  +7.6087963916834738E+01,  +7.6008465820053758E+01,  +7.9498096780987473E-02,  +0.0000000000000000E+00,
  +8.8750000000000000E+01,  +7.6202968163824195E+01,  +7.6202308517229383E+01,  +6.5964659481063744E-04,  +0.0000000000000000E+00,
  +8.9000000000000000E+01,  +7.6413281415483524E+01,  +7.6413281415483524E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +8.9250000000000000E+01,  +7.7476461116588325E+01,  +7.7476461116588325E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +8.9500000000000000E+01,  +7.7963111009652138E+01,  +7.7963111009652138E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +8.9750000000000000E+01,  +7.7405282816908041E+01,  +7.7405282816908041E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.0000000000000000E+01,  +7.7189220872922888E+01,  +7.7189220872922888E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.0250000000000000E+01,  +7.7544807651735240E+01,  +7.7544807651735240E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.0500000000000000E+01,  +7.8030561733482131E+01,  +7.8030561733482131E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.0750000000000000E+01,  +7.8254522466991531E+01,  +7.8254522466991531E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.1000000000000000E+01,  +5.5446436169355614E+01,  +5.5446436169355614E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.1250000000000000E+01,  +3.4504256690060274E+01,  +3.4504256690060274E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.1500000000000000E+01,  +3.2376667345598150E+01,  +3.2376667345598150E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.1750000000000000E+01,  +3.1328601964586397E+01,  +3.1328601964586397E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.2000000000000000E+01,  +3.1415470388954233E+01,  +3.1415470388954233E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.2250000000000000E+01,  +3.0852702447496938E+01,  +3.0852702447496938E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.2500000000000000E+01,  +2.9720674188711609E+01,  +2.9720674188711609E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.2750000000000000E+01,  +2.9529495354314982E+01,  +2.9529495354314982E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.3000000000000000E+01,  +2.9863962473322491E+01,  +2.9863962473322491E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.3250000000000000E+01,  +3.0183122433768421E+01,  +3.0183122433768421E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.3500000000000000E+01,  +2.9922190148127076E+01,  +2.9922190148127076E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.3750000000000000E+01,  +2.9496848734931518E+01,  +2.9496848734931518E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.4000000000000000E+01,  +2.8222995111938392E+01,  +2.8222995111938392E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.4250000000000000E+01,  +2.6713755196973729E+01,  +2.6713755196973729E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.4500000000000000E+01,  +2.6061556446679162E+01,  +2.6061556446679162E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.4750000000000000E+01,  +2.5419499152425075E+01,  +2.5419499152425075E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
